,DG.PA.Open,DG.PA.High,DG.PA.Low,DG.PA.Close,DG.PA.Volume,DG.PA.Adjusted
2016-11-04,63.400002,63.439999,62.68,62.849998,1652452,57.038006
2016-11-07,63,63.869999,63,63.68,1308240,57.791252
2016-11-08,63.07,63.869999,62.91,63.580002,1088593,58.277046
2016-11-09,61.869999,64.220001,61.279999,64.220001,1932406,58.863667
2016-11-10,64.470001,65.099998,60.98,61.23,3704198,56.123051
2016-11-11,61.48,61.59,60.470001,60.700001,2071717,55.637257
2016-11-14,61.299999,61.349998,59.610001,60.029999,2176089,55.02314
2016-11-15,60.34,61.139999,60.209999,60.849998,1428352,55.774746
2016-11-16,60.91,61.540001,60.630001,60.889999,1382313,55.811413
2016-11-17,61,61.41,60.650002,61.349998,1350445,56.23304
2016-11-18,61.59,61.75,60.75,61.09,1319858,55.994728
2016-11-21,61.25,61.380001,60.43,61.099998,1069875,56.003891
2016-11-22,61.540001,62.200001,49.93,58.799999,6309680,53.895729
2016-11-23,60.650002,60.75,59.240002,59.310001,3543086,54.363194
2016-11-24,59.900002,60.240002,59.740002,60.110001,1361492,55.096462
2016-11-25,60.380001,60.619999,59.790001,60.310001,1353456,55.279785
2016-11-28,60.310001,60.41,59.880001,60.189999,1316733,55.169796
2016-11-29,60.380001,61.369999,60.220001,61.369999,2254348,56.251377
2016-11-30,61.349998,62.02,61.029999,61.23,1847866,56.123051
2016-12-01,61.080002,61.25,60.259998,60.57,1693725,55.518101
2016-12-02,60.509998,60.549999,59.759998,60.34,1240931,55.307285
2016-12-05,60.139999,61.290001,60.099998,60.52,1308363,55.472267
2016-12-06,60.790001,61.57,60.32,61.509998,1299681,56.3797
2016-12-07,62.049999,62.25,61.419998,61.849998,1411844,56.691341
2016-12-08,62.259998,62.68,61.740002,62.330002,1916467,57.13131
2016-12-09,62.43,62.98,62.259998,62.380001,1506587,57.177135
2016-12-12,62.720001,62.98,62.009998,62.959999,1691427,57.708755
2016-12-13,63,64.110001,62.849998,64.040001,2070441,58.698685
2016-12-14,63.66,63.66,62.77,63.34,1701022,58.057068
2016-12-15,63.5,63.84,63.07,63.799999,2011045,58.478695
2016-12-16,63.950001,64.949997,63.84,64.269997,3461423,58.909492
2016-12-19,64.269997,64.660004,64.019997,64.559998,1219364,59.175312
2016-12-20,64.57,64.57,64.080002,64.32,1254873,58.955326
2016-12-21,64.269997,64.599998,64.059998,64.220001,973473,58.863667
2016-12-22,64.720001,64.720001,64.129997,64.279999,1139451,58.918663
2016-12-23,64.209999,64.639999,64.209999,64.480003,714276,59.101982
2016-12-27,64.620003,64.790001,64.379997,64.529999,438164,59.147808
2016-12-28,64.459999,64.57,64.150002,64.190002,762233,58.836174
2016-12-29,64.07,64.519997,64,64.389999,540175,59.019485
2016-12-30,64.559998,64.699997,64.029999,64.699997,963937,59.303631
2017-01-02,64.510002,64.910004,64.480003,64.650002,489504,59.257809
2017-01-03,65,65.419998,64.900002,65.349998,1270473,59.899414
2017-01-04,65.5,65.529999,64.629997,64.910004,1039802,59.496124
2017-01-05,64.760002,65.220001,64.57,65.139999,971938,59.706936
2017-01-06,65.110001,65.760002,64.93,65.730003,768607,60.247734
2017-01-09,65.75,66,65.260002,66,866657,60.495213
2017-01-10,66,66.389999,65.510002,65.910004,1060917,60.412716
2017-01-11,65.849998,66.089996,65.400002,65.57,1160686,60.101063
2017-01-12,65.260002,65.720001,64.690002,65.510002,1540664,60.046074
2017-01-13,65.739998,65.989998,65.279999,65.720001,1434547,60.23856
2017-01-16,65.339996,65.629997,65.25,65.470001,835389,60.009418
2017-01-17,64.989998,65.239998,64.589996,64.989998,1035492,59.569447
2017-01-18,65.160004,65.269997,64.559998,65.160004,1085945,59.725269
2017-01-19,65.290001,65.610001,64.779999,65.18,1342183,59.743603
2017-01-20,65.029999,66.230003,64.970001,65.839996,1936532,60.348545
2017-01-23,66,67.5,65.940002,66.900002,1742478,61.320145
2017-01-24,66.949997,67.089996,66.300003,66.559998,1165066,61.008492
2017-01-25,66.970001,67.059998,66.589996,66.650002,1277956,61.090988
2017-01-26,66.790001,66.790001,65.540001,65.849998,1327903,60.357716
2017-01-27,65.940002,66.059998,65.239998,65.559998,1130576,60.091908
2017-01-30,65.529999,65.760002,64.739998,64.940002,960201,59.523613
2017-01-31,65.010002,65.339996,64.900002,64.900002,1513707,59.486958
2017-02-01,65.169998,65.779999,65.080002,65.279999,1177550,59.835258
2017-02-02,65.07,66.669998,64.959999,66.190002,1401809,60.669353
2017-02-03,66.190002,66.93,66.029999,66.540001,1009542,60.99017
2017-02-06,66.57,66.599998,65.660004,65.82,990420,60.330223
2017-02-07,65.68,65.800003,64.900002,65.220001,1234132,59.780262
2017-02-08,66.699997,68.769997,66.699997,68.269997,3234172,62.575871
2017-02-09,68.400002,68.809998,67.669998,68.809998,2091885,63.070835
2017-02-10,68.839996,68.989998,68.459999,68.760002,1418066,63.025009
2017-02-13,69,69.589996,68.690002,69.360001,1358885,63.574963
2017-02-14,69.269997,69.739998,68.769997,68.82,1233819,63.07999
2017-02-15,68.980003,69.849998,68.760002,69.400002,1359178,63.611622
2017-02-16,69.589996,69.779999,68.709999,68.900002,1323954,63.153336
2017-02-17,68.849998,69.150002,68.139999,68.209999,1500979,62.520878
2017-02-20,68.599998,68.980003,68.400002,68.529999,812723,62.81419
2017-02-21,68.68,68.830002,68.239998,68.309998,1283041,62.612537
2017-02-22,68.199997,68.620003,67.970001,68.489998,1315843,62.777523
2017-02-23,68.440002,68.860001,68.050003,68.169998,968167,62.484215
2017-02-24,68.470001,68.559998,67.160004,67.489998,1478918,61.860928
2017-02-27,67.760002,67.809998,67.010002,67.440002,959970,61.815102
2017-02-28,67.93,68.220001,67.129997,68.010002,1183448,62.337563
2017-03-01,68.529999,70.190002,68.529999,69.730003,1798012,63.914101
2017-03-02,69.760002,69.919998,69.419998,69.919998,1124566,64.088257
2017-03-03,69.120003,70.349998,69.120003,70,1340932,64.161583
2017-03-06,70.029999,70.360001,69.849998,69.989998,974492,64.152412
2017-03-07,70.129997,70.25,69.68,70.059998,943153,64.216576
2017-03-08,70.199997,70.459999,69.879997,70.32,1180720,64.454887
2017-03-09,70.309998,70.82,70.199997,70.739998,971943,64.839859
2017-03-10,70.730003,70.870003,70.290001,70.339996,1099892,64.473228
2017-03-13,70.510002,70.510002,69.860001,69.910004,880761,64.079086
2017-03-14,70.300003,70.300003,69.639999,69.769997,888545,63.950764
2017-03-15,70.019997,70.089996,69.370003,69.449997,1277981,63.657448
2017-03-16,69.82,70.57,69.540001,70.370003,1243605,64.500725
2017-03-17,70.459999,71.699997,70.330002,71.699997,2938575,65.719788
2017-03-20,71.43,71.949997,71.400002,71.690002,1166306,65.710625
2017-03-21,71.650002,72.629997,71.57,72.190002,1829932,66.168915
2017-03-22,72.07,72.510002,71.629997,72.190002,1261908,66.168915
2017-03-23,72.900002,73.889999,72.610001,73.730003,1925845,67.580475
2017-03-24,73.93,74.480003,73.660004,74.360001,1726331,68.157928
2017-03-27,74.860001,75.029999,74.239998,74.349998,2204052,68.148766
2017-03-28,74.550003,74.779999,73.489998,73.93,1292176,67.763794
2017-03-29,74.25,74.25,73.489998,73.75,1164176,67.598816
2017-03-30,74.050003,74.169998,73.760002,74.160004,1100737,67.974617
2017-03-31,74.089996,74.379997,73.510002,74.300003,1503518,68.102951
2017-04-03,74.400002,74.720001,73.919998,74.459999,1265564,68.249596
2017-04-04,74.459999,74.639999,73.800003,73.800003,1440197,67.644653
2017-04-05,74,74.449997,73.779999,73.970001,1341834,67.800461
2017-04-06,74.040001,74.790001,73.879997,74.629997,1060652,68.405411
2017-04-07,74.290001,74.650002,74.110001,74.540001,1043240,68.322914
2017-04-10,74.269997,74.480003,73.709999,73.709999,846668,67.562149
2017-04-11,73.519997,75.220001,73.389999,74.980003,1814511,68.726227
2017-04-12,74.309998,74.919998,73.68,73.690002,1335662,67.543816
2017-04-13,73.599998,74.129997,73.169998,73.849998,1515149,67.690468
2017-04-18,73.669998,74.110001,72.330002,72.559998,1819981,66.508064
2017-04-19,72.559998,72.900002,71.830002,72.220001,1986686,66.196426
2017-04-20,72.220001,74.269997,71.910004,73.989998,2120481,67.818794
2017-04-21,73.629997,73.699997,72.720001,73.330002,2272707,67.213837
2017-04-24,77.669998,78.68,76.75,78.5,3998482,71.952629
2017-04-25,77,78.18,76.739998,77.720001,2335419,72.597153
2017-04-26,77.349998,77.660004,76.900002,77.209999,1498800,72.120773
2017-04-27,76.879997,77.779999,76.790001,77.550003,1245884,72.438362
2017-04-28,77.550003,78.25,77.410004,78.099998,1896695,72.952095
2017-05-02,77.959999,78.089996,77.349998,78.050003,1650025,72.905403
2017-05-03,78,78.029999,77.010002,77.07,1506238,71.989998
2017-05-04,77.410004,79.330002,77.199997,79.330002,1686232,74.101028
2017-05-05,79.199997,79.5,78.269997,79.5,1874950,74.259819
2017-05-08,79.739998,79.839996,78.519997,78.989998,1320022,73.78344
2017-05-09,78.639999,79.139999,78.470001,79,1387230,73.792786
2017-05-10,78.650002,78.919998,77.43,78.32,1663893,73.157608
2017-05-11,78.489998,78.809998,77.400002,77.779999,1537006,72.653191
2017-05-12,77.989998,78.529999,77.540001,78.529999,1181698,73.35376
2017-05-15,78.489998,78.68,77.589996,78.370003,1214594,73.204308
2017-05-16,78.43,78.480003,77.5,77.690002,1341757,72.56913
2017-05-17,77.360001,77.790001,76.580002,76.949997,1240230,71.877899
2017-05-18,77.040001,77.650002,76.379997,76.900002,1909331,71.8312
2017-05-19,76.830002,77.18,76.349998,76.650002,1693181,71.597679
2017-05-22,75.970001,76.779999,75.099998,76.5,1448134,71.457565
2017-05-23,76.5,77.080002,76.5,76.830002,840935,71.765816
2017-05-24,77.209999,77.260002,76.349998,76.529999,1345736,71.485588
2017-05-25,76.970001,77.370003,76.690002,76.889999,617678,71.821861
2017-05-26,76.639999,77.089996,75.959999,77,1041440,71.924606
2017-05-29,76.790001,77.019997,76.419998,76.900002,486469,71.8312
2017-05-30,76.25,76.690002,75.889999,76.540001,987477,71.494942
2017-05-31,76.779999,78.279999,76.57,77.730003,1939025,72.606491
2017-06-01,78.019997,78.32,77.370003,77.559998,1149434,72.447693
2017-06-02,78,78.300003,77.599998,78.089996,969193,72.942757
2017-06-05,78.010002,78.260002,77.550003,77.800003,612051,72.671883
2017-06-06,77.279999,77.440002,76.690002,76.769997,1197832,71.709755
2017-06-07,76.589996,77.260002,76.43,76.699997,1082112,71.644386
2017-06-08,76.790001,77.230003,76.529999,77.059998,884957,71.980652
2017-06-09,77.209999,78.150002,77.169998,78.010002,1223473,72.868034
2017-06-12,77.690002,77.980003,77.440002,77.599998,1340139,72.485062
2017-06-13,77.849998,77.900002,77.449997,77.690002,1071330,72.56913
2017-06-14,77.779999,79.410004,77.779999,78.550003,1556474,73.372437
2017-06-15,78.230003,78.489998,77.459999,78.459999,1651811,73.288376
2017-06-16,78.559998,79.589996,78.5,79.589996,2637799,74.343887
2017-06-19,79.5,80.400002,79.489998,79.800003,1272950,74.540054
2017-06-20,79.989998,80.43,79.910004,79.910004,1159982,74.642807
2017-06-21,79.830002,79.93,79.400002,79.5,1135240,74.259819
2017-06-22,79.260002,79.410004,78.730003,79,1143909,73.792786
2017-06-23,78.779999,79.209999,78.400002,78.970001,948391,73.764755
2017-06-26,79.25,79.779999,79.040001,79.510002,1007946,74.269165
2017-06-27,78.779999,79.080002,77.5,77.699997,1615007,72.578468
2017-06-28,77.300003,77.839996,76.830002,77.360001,1499053,72.26088
2017-06-29,77.440002,77.510002,74.269997,74.889999,2763013,69.953682
2017-06-30,74.82,75.720001,74.529999,74.730003,1803182,69.804237
2017-07-03,74.989998,75.239998,74.75,75.050003,980106,70.103142
2017-07-04,74.809998,75.279999,74.519997,74.790001,1019180,69.860283
2017-07-05,74.910004,75.660004,74.550003,75.339996,1451795,70.374023
2017-07-06,74.550003,74.839996,72.769997,73.449997,1828103,68.608589
2017-07-07,73.290001,73.919998,73.25,73.889999,1005934,69.0196
2017-07-10,74.010002,75.059998,73.690002,74.849998,1067756,69.916313
2017-07-11,75.339996,75.849998,74.989998,75.120003,1376979,70.168526
2017-07-12,75.620003,77.410004,75.269997,77.07,1655819,71.989998
2017-07-13,77.18,78.529999,77.120003,77.959999,1574138,72.821335
2017-07-14,78,78.07,77.510002,77.889999,1020715,72.755943
2017-07-17,77.959999,78.349998,77.589996,77.760002,799294,72.634514
2017-07-18,77.519997,78.080002,77.059998,77.150002,1276247,72.06472
2017-07-19,77.5,78.379997,77.019997,78.379997,1214188,73.213646
2017-07-20,79.050003,79.610001,77.639999,77.949997,1318384,72.811981
2017-07-21,77.580002,77.879997,75.779999,76.120003,1839351,71.102615
2017-07-24,76.400002,77.330002,76.099998,76.790001,1168633,71.728455
2017-07-25,76.739998,78.199997,76.739998,77.139999,1204374,72.055382
2017-07-26,77.120003,77.989998,76.900002,77.199997,950358,72.11142
2017-07-27,76.879997,77.860001,76.529999,77.260002,1172666,72.167465
2017-07-28,76.050003,76.459999,74.580002,75.330002,2055570,70.364677
2017-07-31,75.300003,76.339996,75.169998,75.739998,1363891,70.747658
2017-08-01,76.809998,76.809998,74.949997,75.449997,1181222,70.476776
2017-08-02,75.360001,75.470001,74.360001,74.68,1119682,69.75753
2017-08-03,74.68,75.839996,74.440002,75.559998,1067465,70.579521
2017-08-04,75.5,77.160004,75.339996,77.050003,1102687,71.971321
2017-08-07,77,77.480003,76.949997,77.349998,864130,72.251534
2017-08-08,77.309998,77.699997,77.080002,77.309998,689741,72.214172
2017-08-09,76.970001,77.230003,76.449997,76.919998,1065395,71.849876
2017-08-10,77.169998,77.660004,76.279999,76.610001,1045159,71.560318
2017-08-11,76.300003,76.470001,75.330002,75.639999,1050770,70.654251
2017-08-14,75.900002,76.889999,75.800003,76.790001,734817,71.728455
2017-08-15,77.07,77.349998,76.760002,76.949997,499478,71.877899
2017-08-16,77.080002,78.169998,76.959999,77.709999,715822,72.587807
2017-08-17,77.550003,77.879997,77.150002,77.169998,806061,72.083397
2017-08-18,76.800003,76.800003,75.849998,76.57,975745,71.522949
2017-08-21,76.300003,76.43,75.730003,76.139999,687231,71.121292
2017-08-22,76.459999,76.75,76.269997,76.650002,557772,71.597679
2017-08-23,76.790001,77.239998,76.010002,76.099998,694157,71.083923
2017-08-24,76.360001,76.629997,75.669998,75.730003,983661,70.738327
2017-08-25,76.019997,77.120003,75.830002,76.5,961059,71.457565
2017-08-28,76.040001,76.589996,75.809998,76,525646,70.990517
2017-08-29,75.410004,75.889999,74.790001,75.480003,1146471,70.504807
2017-08-30,76.040001,76.489998,75.760002,76.32,683957,71.289429
2017-08-31,76.910004,77.889999,76.910004,77.349998,1356698,72.251534
2017-09-01,77.699997,78.769997,77.699997,78.360001,1194136,73.194962
2017-09-04,77.75,78.699997,77.650002,78.650002,943753,73.465851
2017-09-05,78.699997,79.150002,78.440002,78.5,990276,73.325737
2017-09-06,78.160004,79.589996,77.910004,79.459999,1323883,74.222458
2017-09-07,79.459999,80.599998,79.099998,79.639999,1622175,74.390594
2017-09-08,78.760002,79.199997,78.459999,79.040001,1002179,73.830147
2017-09-11,79.419998,80.260002,79.400002,80.260002,1027789,74.969734
2017-09-12,80.25,80.400002,79.110001,79.300003,1273615,74.073013
2017-09-13,79.019997,80.239998,78.849998,80.190002,1101332,74.904343
2017-09-14,80.199997,80.389999,79.870003,80.269997,896376,74.979065
2017-09-15,80.279999,80.529999,79.970001,80.25,3641879,74.960388
2017-09-18,80.480003,80.599998,80.150002,80.489998,652490,75.184563
2017-09-19,80.080002,80.519997,80.029999,80.510002,701561,75.203247
2017-09-20,80.279999,80.82,80.239998,80.400002,949023,75.100502
2017-09-21,80.650002,80.709999,80.260002,80.529999,873767,75.221939
2017-09-22,80.239998,80.559998,79.82,80.18,831144,74.894997
2017-09-25,79.980003,80.160004,79.739998,80,656111,74.726868
2017-09-26,80.199997,80.459999,79.739998,80.139999,1002305,74.857628
2017-09-27,80.260002,80.599998,80.160004,80.5,799063,75.193901
2017-09-28,80.589996,80.769997,80.160004,80.760002,813803,75.436768
2017-09-29,80.559998,80.879997,80.019997,80.400002,1779478,75.100502
2017-10-02,80.309998,81.110001,80.019997,81.110001,1028377,75.763695
2017-10-03,81.110001,81.290001,80.589996,81.129997,742232,75.782379
2017-10-04,81,81.07,80.489998,80.540001,874464,75.231277
2017-10-05,80.209999,80.68,79.809998,80.120003,1241687,74.838951
2017-10-06,79.919998,80.260002,79.669998,79.900002,1066335,74.633461
2017-10-09,80.199997,80.599998,80.129997,80.459999,789278,75.156548
2017-10-10,80.300003,80.440002,80.010002,80.199997,774393,74.913696
2017-10-11,80.230003,80.43,79.610001,80.370003,710109,75.072487
2017-10-12,80.540001,80.769997,80.029999,80.660004,881063,75.343361
2017-10-13,80.910004,80.919998,80.209999,80.589996,714123,75.277977
2017-10-16,80.709999,80.790001,80.330002,80.470001,690665,75.165878
2017-10-17,80.5,80.93,80.279999,80.440002,708063,75.137871
2017-10-18,80.550003,80.790001,80.290001,80.610001,897669,75.296654
2017-10-19,80.370003,80.900002,80.25,80.900002,1219039,75.567543
2017-10-20,81,81.360001,80.610001,81.080002,1178797,75.735687
2017-10-23,80.93,81.339996,80.459999,80.459999,961176,75.156548
2017-10-24,80.300003,80.989998,80.300003,80.510002,1008619,75.203247
2017-10-25,81.459999,81.610001,80.379997,80.489998,1274808,75.184563
2017-10-26,80.910004,83.129997,80.760002,82.959999,1885780,77.49176
2017-10-27,83.010002,83.410004,82.410004,82.949997,1326149,77.482422
2017-10-30,82.949997,84.07,82.860001,83.800003,1146921,78.27639
2017-10-31,83.900002,84.300003,83.480003,84.050003,1173233,78.509918
2017-11-01,84.209999,84.589996,83.949997,84.199997,1037923,78.650032
2017-11-02,84.449997,85.43,84.449997,84.800003,1237290,79.21048
2017-11-03,85.010002,85.830002,84.760002,85.830002,1105120,80.172585
2017-11-06,85.5,85.860001,85.220001,85.699997,1279758,80.051155
2017-11-07,85.150002,85.610001,84.989998,85.150002,1265729,80.182991
2017-11-08,85.239998,85.800003,85,85.510002,1265573,80.521988
2017-11-09,86.730003,86.760002,84.690002,85.129997,1501212,80.164146
2017-11-10,85.120003,85.120003,84.32,84.32,1283382,79.401405
2017-11-13,84.610001,84.720001,83.32,83.669998,1519781,78.789322
2017-11-14,83.709999,84.269997,83.379997,83.800003,1309574,78.911736
2017-11-15,83.620003,84.059998,82.989998,83.830002,1297592,78.939995
2017-11-16,84.550003,86,84.440002,85.599998,1461498,80.606743
2017-11-17,85.589996,85.599998,84.669998,84.860001,1180115,79.909904
2017-11-20,84.779999,85.559998,84.300003,85.349998,979771,80.371323
2017-11-21,85.379997,86.32,84.82,85.620003,1103793,80.625572
2017-11-22,85.529999,86.879997,85.300003,86.559998,1372869,81.510735
2017-11-23,86.510002,87.419998,86.220001,86.849998,1006792,81.783821
2017-11-24,86.699997,87.370003,86.300003,86.650002,699044,81.59549
2017-11-27,86.730003,87.480003,86.150002,86.150002,1295847,81.124657
2017-11-28,86.400002,87.239998,86.260002,86.93,1274844,81.859161
2017-11-29,87.199997,87.349998,86.720001,86.900002,1208165,81.830902
2017-11-30,87.059998,87.309998,85.839996,85.839996,2414075,80.832733
2017-12-01,86.279999,86.279999,84.620003,84.919998,1955794,79.9664
2017-12-04,85.660004,86.839996,85.300003,86.510002,1187995,81.463661
2017-12-05,86.589996,87.269997,86.589996,87.099998,1130714,82.019234
2017-12-06,86.410004,88.150002,86.150002,87.970001,1150761,82.838486
2017-12-07,88.080002,88.57,87.620003,88.209999,1016495,83.064491
2017-12-08,88.589996,88.769997,87.559998,87.760002,1102432,82.640747
2017-12-11,88,88,86.379997,86.449997,1099258,81.40715
2017-12-12,86.540001,87.059998,85.849998,86.949997,1027996,81.877991
2017-12-13,86.769997,87.25,86.230003,86.230003,1500199,81.199989
2017-12-14,86.529999,87.32,86.449997,86.449997,1173227,81.40715
2017-12-15,86.150002,87.029999,85.800003,87.029999,1860064,81.953323
2017-12-18,87.550003,87.889999,87.080002,87.839996,1659510,82.716072
2017-12-19,87.419998,87.730003,86.849998,87.209999,958000,82.122818
2017-12-20,86.68,87.120003,86,86.239998,1079205,81.209404
2017-12-21,85.769997,86.379997,85.620003,86.239998,1041663,81.209404
2017-12-22,85.800003,86.230003,85.510002,85.93,843798,80.917488
2017-12-27,85.480003,86.029999,85.25,85.75,756664,80.747986
2017-12-28,85.870003,86.279999,85.480003,85.620003,820795,80.625572
2017-12-29,85.510002,85.699997,85.150002,85.150002,836140,80.182991
2018-01-02,85.660004,85.660004,84.360001,84.919998,1109673,79.9664
2018-01-03,84.779999,84.919998,84.300003,84.559998,1340638,79.627403
2018-01-04,84.919998,87.080002,84.720001,86.68,1492458,81.623741
2018-01-05,87,88.239998,86.720001,88.239998,1360842,83.092743
2018-01-08,88.440002,88.620003,87.900002,88.400002,940734,83.243408
2018-01-09,87.980003,88.800003,87.860001,88.559998,948516,83.394066
2018-01-10,88.360001,88.419998,86.779999,87.580002,1153011,82.471237
2018-01-11,87.580002,87.720001,85.279999,85.32,1942606,80.343063
2018-01-12,85.620003,85.720001,84.639999,85.199997,1325463,80.230072
2018-01-15,85.300003,85.400002,84.32,84.580002,1234315,79.64624
2018-01-16,84.839996,87.540001,84.839996,87.540001,1854817,82.433571
2018-01-17,86.959999,87.839996,86.739998,87.419998,1324738,82.32058
2018-01-18,87.620003,87.720001,87.019997,87.400002,1108787,82.301735
2018-01-19,87.279999,88,87.040001,87.760002,1243740,82.640747
2018-01-22,87.279999,88,87.160004,88,969356,82.866737
2018-01-23,88,88.360001,87.239998,87.660004,870553,82.546585
2018-01-24,87.660004,87.919998,86.959999,86.959999,845590,81.887405
2018-01-25,86.980003,87.940002,86.639999,87.199997,1130110,82.113396
2018-01-26,87.339996,88.459999,87.279999,88.080002,994221,82.94207
2018-01-29,88.099998,88.260002,87.559998,87.559998,952111,82.452408
2018-01-30,87,87.419998,86.739998,86.739998,1376200,81.680237
2018-01-31,86.739998,87.440002,86.639999,87,1355628,81.925072
2018-02-01,87,87.160004,85.739998,86.099998,1387208,81.077568
2018-02-02,85.800003,86.040001,84.879997,84.879997,1571498,79.928734
2018-02-05,84.18,84.199997,82.239998,83.419998,1801817,78.553902
2018-02-06,81.099998,83.379997,81,82.760002,3730691,77.932404
2018-02-07,83.160004,83.620003,82.139999,83.620003,1840880,78.742241
2018-02-08,83.5,83.800003,80.120003,80.580002,2579678,75.87957
2018-02-09,80.199997,80.68,77.559998,77.879997,3585612,73.337059
2018-02-12,78.879997,80.080002,78.68,79.919998,2251811,75.258064
2018-02-13,80,80.339996,79.300003,79.940002,1653476,75.276894
2018-02-14,80.68,81.379997,79.68,81.120003,1967374,76.388069
2018-02-15,81.839996,82.040001,81.339996,82,1519000,77.216728
2018-02-16,82.379997,83.599998,81.980003,83.019997,1961526,78.177231
2018-02-19,83.459999,83.5,82.099998,82.199997,863365,77.40506
2018-02-20,82.019997,82.839996,82.019997,82.779999,1187714,77.951233
2018-02-21,82.379997,82.919998,81.779999,82.900002,951412,78.06424
2018-02-22,82.160004,82.739998,81.080002,82.540001,1469911,77.725235
2018-02-23,82.620003,83.199997,82.400002,82.900002,1054426,78.06424
2018-02-26,82.279999,82.860001,82.279999,82.639999,1350458,77.819397
2018-02-27,83,83.120003,82.519997,82.68,1205547,77.857071
2018-02-28,82.480003,82.68,81.260002,81.32,1639121,76.576401
2018-03-01,81,81.68,79.940002,79.980003,1634512,75.314568
2018-03-02,79.419998,79.540001,78.540001,78.860001,1955518,74.259903
2018-03-05,78.760002,80.040001,78.720001,80,1205915,75.333405
2018-03-06,80.599998,80.919998,79.220001,79.639999,1181287,74.9944
2018-03-07,79.5,80.379997,79.059998,79.919998,1268385,75.258064
2018-03-08,80.080002,81.260002,79.620003,81.139999,1687786,76.406898
2018-03-09,81.239998,81.760002,80.699997,81.199997,1048055,76.463387
2018-03-12,81.82,81.860001,80.540001,81.040001,881487,76.312737
2018-03-13,81.160004,81.400002,80.279999,80.620003,1222310,75.917236
2018-03-14,80.620003,81.239998,80.32,80.919998,1052340,76.19973
2018-03-15,81.5,81.82,81.040001,81.360001,1150187,76.614075
2018-03-16,81.32,82.18,81.099998,82.080002,2984740,77.292068
2018-03-19,81.919998,81.940002,80.540001,80.639999,1120168,75.936073
2018-03-20,80.720001,81.120003,80.519997,80.82,871923,76.105576
2018-03-21,80.82,80.980003,80.080002,80.360001,874264,75.672401
2018-03-22,80,80.400002,78.739998,79.260002,1412669,74.636566
2018-03-23,78.519997,79.300003,77.940002,78.480003,2066636,73.902069
2018-03-26,78.82,79.5,77.860001,78.139999,1680563,73.581902
2018-03-27,79.519997,80.059998,79.260002,79.980003,1485647,75.314568
2018-03-28,79.300003,80.32,78.639999,79.959999,1359885,75.295731
2018-03-29,80.139999,80.220001,79.519997,79.900002,1249232,75.239235
2018-04-03,79.199997,79.720001,78.980003,78.980003,1107475,74.372902
2018-04-04,78.940002,79.080002,77.599998,78.32,1237373,73.751404
2018-04-05,79.540001,80.699997,79.279999,80.699997,1321786,75.992561
2018-04-06,80.580002,80.599998,79.900002,80.220001,682636,75.540565
2018-04-09,80.900002,80.919998,80.260002,80.779999,937686,76.067902
2018-04-10,81.099998,81.099998,80.559998,81.099998,791021,76.369225
2018-04-11,80.639999,80.940002,80.160004,80.5,1070320,75.80423
2018-04-12,80.540001,80.839996,79.900002,80.620003,1107097,75.917236
2018-04-13,81.239998,82.959999,81.18,82.620003,1537415,77.800568
2018-04-16,82.620003,82.82,82.300003,82.720001,835064,77.894737
2018-04-17,82.860001,83.18,82.019997,82.959999,1259237,78.120735
2018-04-18,82.959999,83.339996,82.419998,83.32,1182926,78.45974
2018-04-19,83.379997,83.739998,82.900002,83.739998,1017653,78.85524
2018-04-20,83.779999,84.5,83.599998,84.5,1632023,79.5709
2018-04-23,84.5,84.779999,83.739998,84.620003,1243848,79.683914
2018-04-24,83.160004,84.080002,82.68,83.559998,1838337,80.357071
2018-04-25,83.059998,83.199997,81.639999,82.5,1111378,79.337708
2018-04-26,82.360001,83.559998,82.220001,82.980003,1251113,79.799301
2018-04-27,82.580002,83.019997,82.220001,82.760002,1156828,79.587738
2018-04-30,82.720001,83.139999,82.699997,83.099998,1247289,79.914703
2018-05-02,83.419998,84.440002,83.360001,84.339996,1602736,81.10717
2018-05-03,85,85.220001,83.959999,83.980003,1389689,80.760979
2018-05-04,84.360001,84.900002,84.139999,84.699997,1099191,81.453369
2018-05-07,84.620003,85.099998,84.379997,85.099998,569048,81.838043
2018-05-08,84.919998,85,84.379997,84.760002,1094454,81.511078
2018-05-09,84.699997,85.199997,84.580002,85.160004,1012757,81.895752
2018-05-10,84.980003,85.879997,84.980003,85.580002,672237,82.299644
2018-05-11,85.559998,85.720001,85.32,85.540001,853596,82.261177
2018-05-14,85.480003,85.779999,85.120003,85.779999,782016,82.491982
2018-05-15,85.580002,85.739998,84.720001,85.120003,1152207,81.857269
2018-05-16,84.839996,85.639999,84.839996,85.400002,957036,82.126541
2018-05-17,85.080002,85.760002,84.839996,85.699997,1143247,82.415039
2018-05-18,85.699997,86.940002,85.68,86.940002,2769390,83.607513
2018-05-21,86.919998,87.32,86.5,86.919998,724479,83.58828
2018-05-22,87,87.339996,86.739998,87.260002,1165751,83.915245
2018-05-23,86.959999,87.32,85.739998,85.839996,1612525,82.549675
2018-05-24,86.080002,86.300003,85.419998,85.699997,1032886,82.415039
2018-05-25,86.040001,86.400002,85.300003,85.699997,1331670,82.415039
2018-05-28,86.239998,86.68,85.559998,85.720001,764543,82.43428
2018-05-29,84.940002,85.080002,84.059998,84.059998,1672303,80.837898
2018-05-30,84.18,84.400002,83.620003,84.099998,1638422,80.876373
