date,FP.PA,MC.PA,SAN.PA,AIR.PA,OR.PA
06/02/2018,40.120201,227.640457,61.436047,82.453094,166.110153
07/02/2018,40.934128,236.171555,60.699032,85.741135,169.6362
08/02/2018,41.22221,228.8936,59.225006,82.938057,165.965256
09/02/2018,40.883831,226.435486,57.678188,81.027313,166.496567
12/02/2018,41.377674,233.135056,58.497093,80.037987,170.409012
13/02/2018,41.464558,228.797226,57.841972,80.64904,169.05658
14/02/2018,41.455414,232.219284,58.133137,81.638359,169.34639
15/02/2018,41.304512,235.496765,57.778278,90.028191,168.766754
16/02/2018,41.976688,239.545425,58.688171,92.656677,170.795441
19/02/2018,41.967541,236.364334,58.506195,92.035927,169.539581
20/02/2018,42.616856,236.267944,58.733665,94.072769,169.6362
21/02/2018,42.81805,237.810287,58.870148,94.722618,168.476944
22/02/2018,42.868351,236.219742,59.043026,94.761406,169.491287
23/02/2018,43.046688,237.85849,59.188614,95.343369,172.630905
26/02/2018,43.321041,240.316605,59.616261,95.964119,174.369766
27/02/2018,43.257027,238.05127,59.670856,95.741035,171.471664
28/02/2018,42.955235,237.617477,59.170414,95.382156,171.036942
01/03/2018,42.4431,235.30397,58.824657,94.179451,167.414307
02/03/2018,41.610882,230.146744,57.68729,91.124199,165.289032
05/03/2018,42.022415,232.074692,58.688171,92.870064,169.00827
06/03/2018,42.109295,232.653076,57.960258,93.228935,168.283737
07/03/2018,42.168739,232.508469,58.306019,92.840965,169.587891
08/03/2018,42.456818,236.749939,59.06123,94.169754,174.273163
09/03/2018,42.488823,237.087311,59.670856,95.372459,175.480713
12/03/2018,42.607712,237.906677,59.852833,92.98645,175.625641
13/03/2018,42.872925,234.725601,59.47068,92.782776,173.741852
14/03/2018,43.010101,234.147217,59.361488,92.385109,173.790161
15/03/2018,42.891216,238.436844,60.262291,93.927277,173.645248
16/03/2018,43.695992,238.581451,60.207691,93.112541,173.935059
19/03/2018,42.80188,237.135513,60.207691,91.58976,174.949402
20/03/2018,42.83894,242.485519,59.871037,93.52961,175.480713
21/03/2018,43.135441,243.545853,59.170414,92.637283,174.224884
22/03/2018,42.857471,240.316605,58.806458,91.783752,173.452042
23/03/2018,42.440525,234.147217,57.969353,90.125183,169.974304
26/03/2018,42.528549,235.014801,57.514404,90.08638,168.766754
27/03/2018,42.704594,236.364334,58.160427,92.239616,169.491287
28/03/2018,42.468323,235.111176,58.915646,91.153297,175.867142
29/03/2018,42.741653,241.184158,59.443382,90.978714,177.123001
03/04/2018,43.274418,246.775162,58.569889,90.784729,177.17128
04/04/2018,43.807182,246.630585,58.642673,90.018486,180.407516
05/04/2018,44.993164,254.968842,60.153103,92.016533,184.030151
06/04/2018,44.91441,253.137344,60.144001,91.560669,183.788651
09/04/2018,44.770798,252.799957,60.462463,91.560669,183.788651
10/04/2018,45.224804,265.235107,60.962906,92.549988,185.092804
11/04/2018,45.271133,268.223389,60.216793,89.649925,184.175064
12/04/2018,45.303566,270.874329,60.325981,90.163979,184.223358
13/04/2018,45.030228,271.693695,60.043911,88.747894,184.658066
16/04/2018,45.071926,272.513092,60.098511,89.122604,185.044495
17/04/2018,45.32209,272.464264,60.426071,91.785042,187.169769
18/04/2018,46.049435,275.928009,59.880131,93.28389,185.044495
19/04/2018,46.605354,270.464111,59.689053,92.928902,183.643738
20/04/2018,46.92038,272.464264,59.397884,92.859879,184.899582
23/04/2018,47.402187,274.22052,59.789143,94.822197,184.658066
24/04/2018,48.032242,274.903503,59.525272,95.36454,185.817337
25/04/2018,47.392921,273.830231,59.934727,93.64875,187.293625
26/04/2018,48.097099,274.269318,60.335079,94.171371,189.508087
27/04/2018,48.273144,277.489136,59.288704,95.581482,193.789352
30/04/2018,48.486256,282.27005,59.861935,96.044945,195.708557
02/05/2018,47.856197,285.63623,59.925629,96.70562,192.411469
03/05/2018,47.976646,284.172668,59.710411,96.695755,192.805145
04/05/2018,48.430656,284.709259,59.985157,97.316994,195.856186
07/05/2018,48.838337,283.879974,60.296524,99.022926,195.019608
08/05/2018,48.004444,284.562927,60.360638,98.845428,196.840378
09/05/2018,48.903194,284.953217,60.681168,97.780457,197.923004
10/05/2018,48.838337,285.245941,60.562107,98.243912,198.218262
11/05/2018,49.412804,286.465576,61.176373,98.066414,197.135651
14/05/2018,49.755619,287.587616,61.80983,95.729393,198.513519
15/05/2018,49.940929,291.197723,62.040173,94.910942,199.300888
16/05/2018,49.607372,299.539948,62.520061,95.048988,199.497726
17/05/2018,50.496861,301.101074,63.460651,96.616875,200.186661
18/05/2018,50.478329,301.491333,63.76778,96.478813,201.466125
21/05/2018,50.496861,304.125763,63.518234,99.417358,202.548752
22/05/2018,50.144775,301.491333,63.700596,99.25959,202.056656
23/05/2018,48.588169,296.515259,63.566227,97.583237,203.532959
24/05/2018,48.004444,297.637329,63.134323,96.98172,202.942429
25/05/2018,47.309532,298.417877,63.134323,96.843674,203.828217
28/05/2018,47.031567,296.125031,62.884777,95.847717,204.713989
29/05/2018,47.263206,290.563507,63.134323,95.966049,203.828217
30/05/2018,48.087837,292.270996,63.441452,95.384262,204.025055
31/05/2018,48.22681,289.831696,62.990353,95.956192,202.351913
01/06/2018,48.856865,294.563873,63.719788,98.007256,203.532959
04/06/2018,48.773479,297.100677,63.729389,98.174889,205.2061
05/06/2018,48.45845,302.076752,63.508636,97.602959,205.895035
06/06/2018,48.847607,298.808167,62.913578,98.608765,200.777191
07/06/2018,49.459126,288.953613,63.412659,98.263641,200.87561
08/06/2018,49.199692,293.051544,63.758179,99.496246,202.844025
11/06/2018,49.480938,293.832092,64.161285,99.496246,204.713989
12/06/2018,49.049694,288.124237,63.527836,99.082092,203.729797
13/06/2018,48.815319,288.319366,63.508636,98.786263,206.485565
14/06/2018,49.555943,295.198059,64.621986,103.105324,207.76503
15/06/2018,49.077816,294.124817,65.917686,102.158684,208.946075
18/06/2018,48.965321,289.490265,65.504982,100.482338,205.501358
19/06/2018,48.552822,282.513977,64.948303,98.944031,204.418732
20/06/2018,48.046574,279.586823,65.562561,98.490433,205.895035
21/06/2018,47.624702,278.269684,64.986694,97.218384,203.729797
22/06/2018,49.199692,280.416199,66.234413,99.239861,206.288727
25/06/2018,48.440323,272.122772,66.435966,95.512451,202.450333
26/06/2018,48.262199,274.269318,66.387978,95.137741,203.926636
27/06/2018,49.209064,276.562195,66.387978,97.721291,205.107666
28/06/2018,48.909065,273.196045,65.716133,96.754929,204.713989
29/06/2018,48.946568,278.269684,65.888893,98.86515,208.158707
02/07/2018,48.946568,274.610809,66.03286,96.350624,205.796631
03/07/2018,49.434067,278.367218,67.194191,96.399933,208.355545
04/07/2018,49.649689,277.391541,68.096382,96.636589,207.666595
05/07/2018,50.362186,276.367065,69.526459,96.380211,203.434525
06/07/2018,49.977814,280.611359,69.584045,97.129639,202.548752
09/07/2018,50.62468,283.148193,68.681847,98.01712,202.942429
10/07/2018,51.205925,286.075287,68.749031,101.902298,204.61557
11/07/2018,49.837189,279.050232,68.288345,101.705086,204.61557
12/07/2018,49.940311,282.318848,69.324905,103.677261,207.666595
13/07/2018,49.996563,288.758484,69.017776,105.905815,207.469772
16/07/2018,49.490314,285.83136,68.777832,105.452217,206.387131
17/07/2018,49.452812,288.660889,68.950584,106.162201,207.371338
18/07/2018,49.593445,291.539185,69.593643,105.708595,206.780823
19/07/2018,49.574688,288.270599,69.209732,105.590271,208.453964
20/07/2018,49.312191,289.051178,69.449677,104.288635,208.552383
23/07/2018,49.312191,285.928925,69.56485,103.953362,205.2061
24/07/2018,49.565319,293.783325,69.900772,104.505577,205.993469
25/07/2018,49.499691,299.100861,70.457451,103.440598,204.713989
26/07/2018,50.62468,298.56424,71.071709,108.094933,206.190292
27/07/2018,51.56218,293.832092,71.570786,107.680771,202.74559
30/07/2018,51.702801,291.392822,70.975723,105.590271,203.926636
31/07/2018,52.36842,291.587982,71.378838,104.525291,206.190292
01/08/2018,52.012173,291.197723,72.559357,105.116943,206.682404
02/08/2018,51.515301,287.050995,71.503601,104.998619,206.780823
03/08/2018,51.35593,288.124237,71.11969,106.260811,208.749237
06/08/2018,51.515301,290.904999,70.754974,106.319977,209.142899
07/08/2018,52.462166,295.92984,70.985321,107.483559,210.22554
08/08/2018,52.030926,292.124634,70.975723,106.398865,209.044479
09/08/2018,51.805923,295.637146,70.217499,107.148293,207.666595
10/08/2018,50.577808,288.368164,70.745377,106.024147,202.253494
13/08/2018,50.709057,290.270782,70.534225,106.596077,203.237701
14/08/2018,50.202808,292.75882,69.919968,106.497467,204.910828
15/08/2018,48.815319,284.075104,69.257721,103.756149,200.186661
16/08/2018,49.087193,290.563507,69.73761,106.063591,201.367722
17/08/2018,49.124691,289.685333,70.351868,106.221367,200.186661
20/08/2018,49.593445,291.978271,70.476639,106.379135,202.056656
21/08/2018,49.88406,291.587982,71.378838,105.964981,202.548752
22/08/2018,50.371559,292.953979,71.81073,105.826927,202.74559
23/08/2018,50.784058,292.222198,71.71476,106.241081,204.025055
24/08/2018,51.440304,292.075836,71.695557,106.004425,203.336121
27/08/2018,51.955921,295.246857,71.618782,106.497467,204.517166
28/08/2018,51.37468,300.759583,71.350037,107.444115,205.402939
29/08/2018,51.421555,301.979187,71.925911,108.528809,205.796631
30/08/2018,51.234055,302.564636,71.580391,107.463837,206.682404
31/08/2018,50.502808,294.80777,71.014114,104.781677,203.434525
03/09/2018,50.755928,294.954132,71.503601,106.004425,203.729797
04/09/2018,50.277813,284.611725,70.207901,103.696983,199.891418
05/09/2018,49.246563,274.41568,69.632034,101.567032,196.299072
06/09/2018,48.777821,273.830231,69.363289,102.829224,194.13382
07/09/2018,48.740322,277.245178,70.035141,103.381432,196.053024
10/09/2018,48.637196,277.879395,70.534225,103.341995,196.938812
11/09/2018,49.668434,277.050079,70.323074,105.274719,198.907211
12/09/2018,50.512188,283.684814,71.609177,105.215553,200.285095
13/09/2018,50.184063,283.148193,72.636147,104.170303,200.186661
14/09/2018,50.493435,285.245941,72.58815,104.722511,198.710358
17/09/2018,50.35281,281.14801,72.079468,104.821121,198.316681
18/09/2018,50.605934,281.099213,71.88752,103.480042,197.627747
19/09/2018,50.671558,283.19696,72.098671,104.880287,196.692764
20/09/2018,51.318428,288.807251,71.666763,104.978897,199.202454
21/09/2018,51.46843,298.417877,71.503601,105.314171,202.844025
24/09/2018,52.059048,298.271545,70.889343,104.505577,200.481918
25/09/2018,52.722946,296.515259,71.609177,103.618095,200.580353
26/09/2018,52.571201,298.515472,72.453781,106.970795,202.253494
27/09/2018,53.130764,300.174133,73.816673,107.384949,204.713989
28/09/2018,52.960049,297.198273,73.480751,106.674965,204.418732
01/10/2018,53.462719,299.442383,74.421333,105.905815,205.009262
02/10/2018,53.301487,293.051544,73.835869,104.209747,204.221893
03/10/2018,53.396328,295.393219,74.229378,105.570541,204.713989
04/10/2018,53.178188,280.952881,73.279198,103.795593,197.430908
05/10/2018,52.286671,279.245392,72.972069,102.553116,198.218262
08/10/2018,51.262367,275.001099,72.492172,102.178406,196.053024
09/10/2018,52.002148,278.757538,72.549759,101.07399,196.446701
10/10/2018,52.258217,258.853241,73.557533,97.612816,188.277832
11/10/2018,50.465694,255.584656,72.386597,95.975914,184.636292
12/10/2018,50.200138,256.121277,70.812561,98.86515,181.093155
15/10/2018,50.788162,254.121124,72.261833,96.449234,181.093155
16/10/2018,51.044231,257.828735,73.336784,100.30484,183.356812
17/10/2018,50.702797,257.731171,74.104607,99.456802,184.783905
18/10/2018,50.076839,254.56015,74.670883,97.928368,183.750488
19/10/2018,50.105297,256.853058,74.670883,96.587288,188.277832
22/10/2018,49.393974,256.853058,74.190994,94.9701,187.982559
23/10/2018,48.426579,251.779404,73.922249,92.830292,186.752319
24/10/2018,48.02824,253.340546,73.058449,93.984016,186.801529
25/10/2018,48.75853,258.999634,72.607353,96.577431,189.458862
26/10/2018,48.018761,256.07251,71.46521,94.812332,186.112579
29/10/2018,48.350704,255.584656,71.436417,94.49678,185.128387
30/10/2018,48.123089,253.633286,72.530571,92.593636,183.455231
31/10/2018,49.280163,262.268188,75.669044,96.350624,195.757751
01/11/2018,48.02824,263.243896,75.832214,95.157463,196.643539
02/11/2018,47.658356,272.269104,74.622887,94.279846,197.923004
05/11/2018,48.74905,270.951965,75.477089,94.05304,198.513519
06/11/2018,48.255863,266.366119,74.47892,94.516502,199.399307
07/11/2018,49.062023,269.53714,75.515488,94.753159,200.481918
08/11/2018,48.7775,264.414703,76.12014,94.31929,200.97403
09/11/2018,47.885979,259.536224,76.97435,93.362785,202.351913
12/11/2018,47.629906,257.048218,76.388878,93.076813,202.056656
13/11/2018,46.956516,263.146332,76.983948,95.078575,205.599777
14/11/2018,47.098785,261.585205,76.28331,94.200958,204.123474
15/11/2018,47.525574,258.950806,75.083588,92.554192,204.123474
16/11/2018,47.416504,257.828735,76.043365,91.597687,204.320328
19/11/2018,46.994457,252.950287,75.390717,91.282135,202.15506
20/11/2018,46.344788,247.681488,75.76503,89.803001,201.56456
21/11/2018,46.861679,254.316269,75.333122,91.873787,203.139267
22/11/2018,46.529736,252.218506,75.141174,91.045479,201.859818
23/11/2018,45.130802,252.169708,76.28331,92.110451,203.139267
26/11/2018,45.808929,250.36467,75.726639,92.278084,201.761398
27/11/2018,45.552853,248.02298,75.381119,92.396416,204.713989
28/11/2018,45.756763,250.315857,76.091354,92.199196,204.123474
29/11/2018,45.941708,250.26709,75.697845,93.540276,205.107666
30/11/2018,46.629314,246.413071,76.600037,93.303619,204.61557
03/12/2018,47.245789,258.804474,75.07399,94.368591,208.847641
04/12/2018,46.942295,257.428131,75.908989,92.958481,209.142899
05/12/2018,46.287884,255.117783,74.930016,91.025749,205.895035
06/12/2018,44.941116,243.713684,72.57856,87.406815,199.694565
07/12/2018,45.680889,245.286652,73.471153,87.830826,202.74559
10/12/2018,44.898438,239.142212,73.816673,86.272812,203.237701
11/12/2018,45.301517,245.040878,74.949211,87.367371,204.418732
12/12/2018,45.970161,250.054749,76.580841,90.207306,206.190292
13/12/2018,46.41592,251.529434,75.438698,88.718307,203.729797
14/12/2018,46.567665,247.695282,75.093178,87.436394,201.072449
17/12/2018,46.107681,245.876526,74.30616,86.430588,200.088257
18/12/2018,44.935169,247.744446,73.144829,87.416672,199.300888
19/12/2018,45.007252,248.13768,73.720695,85.986839,199.891418
20/12/2018,44.108639,245.876526,73.087242,82.170685,198.415115
21/12/2018,44.252796,249.169952,72.636147,81.943886,197.529327
24/12/2018,43.469524,241.010101,71.254059,80.494331,194.527496
27/12/2018,43.58485,242.976349,70.793365,80.957794,192.509903
28/12/2018,44.291245,248.481781,72.194649,82.594704,194.970398
31/12/2018,44.382545,253.839767,72.616951,82.791924,198.021423
