date,AI.PA,BN.PA,DG.PA,BNP.PA,SAF.PA
07/02/2018,88.892311,63.501766,78.742241,56.973503,84.230438
08/02/2018,86.206963,61.572887,75.87957,56.858757,81.535217
09/02/2018,84.56646,60.315331,73.337059,55.781956,80.565712
12/02/2018,85.291733,60.854282,75.258064,55.931999,81.535217
13/02/2018,84.618225,60.400429,75.276894,55.605431,81.923027
14/02/2018,85.136345,60.759731,76.388069,56.117355,83.668129
15/02/2018,87.208611,60.627357,77.216728,56.399796,85.141777
16/02/2018,88.072075,61.922729,78.177231,57.061764,86.382736
19/02/2018,87.8993,60.958294,77.40506,57.026459,86.40213
20/02/2018,88.158409,60.996113,77.951233,57.441292,87.11956
21/02/2018,88.072075,61.185219,78.06424,57.32655,87.546143
22/02/2018,88.892311,61.733627,77.725235,57.458946,87.352242
23/02/2018,88.805977,62.234756,78.06424,57.273594,87.546143
26/02/2018,89.151321,63.643593,77.819397,57.255943,87.15834
27/02/2018,89.237747,62.972271,77.857071,57.829643,88.573814
28/02/2018,89.06498,62.168568,76.576401,57.697258,88.127846
01/03/2018,87.769852,61.686348,75.314568,57.114719,86.247009
02/03/2018,86.016991,60.296417,74.259903,55.499516,82.252647
05/03/2018,86.992714,61.327049,75.333405,54.775764,82.737404
06/03/2018,86.561035,61.062302,74.9944,55.11116,82.718018
07/03/2018,87.640289,61.676895,75.258064,55.155293,83.551788
08/03/2018,89.280876,62.943897,76.406898,55.561302,85.393852
09/03/2018,89.194542,63.823242,76.463387,55.543648,86.053108
12/03/2018,88.676422,64.050171,76.312737,55.499516,85.936768
13/03/2018,87.726631,63.482857,75.917236,55.23473,85.801041
14/03/2018,87.208611,63.161381,76.19973,54.396233,85.044823
15/03/2018,87.813057,63.690868,76.614075,54.555107,85.897987
16/03/2018,87.769852,63.615231,77.292068,55.119987,85.296898
19/03/2018,86.561035,62.631874,75.936073,54.484493,84.055931
20/03/2018,86.949509,63.047909,76.105576,54.369751,85.122391
21/03/2018,86.776833,62.159111,75.672401,54.043182,83.745689
22/03/2018,86.016991,61.506702,74.636566,53.054642,82.368996
23/03/2018,85.688934,60.66518,73.902069,52.286758,80.429985
26/03/2018,84.877235,60.476067,73.581902,51.969013,79.499268
27/03/2018,85.91346,60.561169,75.314568,52.542717,81.573997
28/03/2018,86.224236,61.799812,75.295731,52.975208,81.961807
29/03/2018,85.896187,62.149662,75.239235,53.107597,83.357887
03/04/2018,85.378067,61.241947,74.372902,52.683937,82.989471
04/04/2018,85.101768,61.090664,73.751404,52.46328,81.050468
05/04/2018,88.158409,62.386047,75.992561,53.92844,84.773361
06/04/2018,87.4244,61.894363,75.540565,53.460648,85.025436
09/04/2018,87.640289,62.007832,76.067902,53.71661,86.130661
10/04/2018,87.338158,61.449963,76.369225,54.113796,85.917381
11/04/2018,86.431488,61.270317,75.80423,53.769569,85.316284
12/04/2018,87.208611,61.374329,75.917236,54.043182,85.684692
13/04/2018,87.4244,61.705257,77.800568,54.237362,85.956161
16/04/2018,87.208611,61.733627,77.894737,54.316799,85.645912
17/04/2018,88.719643,62.461678,78.120735,54.661022,86.770538
18/04/2018,88.935532,63.426128,78.45974,54.934635,87.197121
19/04/2018,89.496765,62.839897,78.85524,55.243553,87.429802
20/04/2018,90.403343,62.764248,79.5709,55.790783,87.332855
23/04/2018,90.662453,62.329304,79.683914,56.399796,87.197121
24/04/2018,91.525818,62.329304,80.357071,56.488056,87.720657
25/04/2018,90.662453,62.603512,79.337708,56.046741,87.75943
26/04/2018,91.396355,63.227566,79.799301,55.817261,91.850739
27/04/2018,92.648293,63.350479,79.587738,56.108528,92.335487
30/04/2018,93.295952,63.435574,79.914703,56.470406,94.487785
02/05/2018,93.511833,63.010086,81.10717,56.796974,94.584732
03/05/2018,93.209618,63.14246,80.760979,55.958481,94.836807
04/05/2018,93.813965,63.337109,81.453369,55.314163,94.526566
07/05/2018,93.684509,63.444164,81.838043,55.049374,95.282776
08/05/2018,93.684509,63.619343,81.511078,54.6875,95.205215
09/05/2018,93.425407,62.986748,81.895752,55.296513,95.883873
10/05/2018,93.770851,63.473358,82.299644,55.384773,96.69825
11/05/2018,93.339066,62.996483,82.261177,55.402424,96.388016
14/05/2018,93.166397,63.045139,82.491982,55.499516,95.845085
15/05/2018,93.511833,63.122997,81.857269,55.773129,96.155334
16/05/2018,95.238953,62.879696,82.126541,54.961113,96.872765
17/05/2018,96.663643,63.453892,82.415039,54.88168,98.307625
18/05/2018,96.70639,63.14246,83.607513,54.352104,98.210686
21/05/2018,97.396881,64.144882,83.58828,54.396233,99.228661
22/05/2018,97.396881,63.872375,83.915245,55.340645,98.840851
23/05/2018,96.275177,63.833447,82.549675,54.537457,97.532021
24/05/2018,95.84301,64.621758,82.415039,54.05201,97.435081
25/05/2018,96.188751,65.390602,82.415039,53.434174,98.404579
28/05/2018,95.004814,65.672836,82.43428,52.860466,98.162201
29/05/2018,94.339844,65.049973,80.837898,50.503853,98.901001
30/05/2018,94.738838,64.952652,80.876373,50.541126,99.245781
31/05/2018,93.453178,63.638805,80.510941,49.441593,100.624878
01/06/2018,95.669777,64.17408,81.722649,50.214993,102.151733
04/06/2018,95.669777,63.434429,82.06884,50.401352,100.821884
05/06/2018,96.290474,63.035404,81.66494,49.497501,100.23085
06/06/2018,97.265793,62.14978,81.703407,50.028629,100.526375
07/06/2018,97.088387,62.003796,81.376442,50.419991,100.477112
08/06/2018,97.088387,62.587727,81.087944,50.037949,101.018906
11/06/2018,98.240814,63.171661,81.222572,50.951118,101.314423
12/06/2018,97.620514,63.677734,80.85714,50.93248,100.871147
13/06/2018,97.975533,63.677734,80.780205,50.792709,101.166664
14/06/2018,99.393639,63.249516,82.511215,51.100208,102.595016
15/06/2018,98.108177,63.171661,81.780342,50.447941,101.856216
18/06/2018,97.443108,62.470943,80.760979,50.270901,100.280106
19/06/2018,95.891472,62.247101,81.261032,50.084538,98.053841
20/06/2018,95.758438,62.062191,80.741737,50.037949,98.556229
21/06/2018,95.359436,61.955135,79.318474,49.572048,97.502205
22/06/2018,96.512161,63.015945,80.030106,50.242943,98.211449
25/06/2018,94.605804,61.643703,79.010742,49.264549,95.630577
26/06/2018,93.985115,61.361469,79.433868,49.143417,96.182213
27/06/2018,94.472778,61.565845,79.395401,49.245911,98.556229
28/06/2018,93.896454,61.332275,78.587601,49.115459,98.654739
29/06/2018,95.49247,61.186291,79.203064,49.562725,102.496513
02/07/2018,94.827499,61.945404,78.299095,49.329777,100.772636
03/07/2018,95.226494,62.38335,79.818535,49.562725,101.117409
04/07/2018,94.339844,63.093803,80.222435,49.581364,101.068153
05/07/2018,95.891472,63.794521,81.261032,50.447941,101.462181
06/07/2018,96.866791,63.998898,81.511078,50.187038,101.314423
09/07/2018,96.999817,62.714249,81.972672,50.233627,101.412926
10/07/2018,98.019417,62.714249,82.511215,49.767723,102.44725
11/07/2018,96.600723,61.925941,82.011147,49.003643,102.003975
12/07/2018,97.221413,63.054874,82.915115,48.826603,104.909927
13/07/2018,97.132751,63.434429,82.376579,48.807968,105.796494
16/07/2018,96.600723,63.453892,82.799706,48.947735,105.303955
17/07/2018,97.132751,63.337109,82.934349,48.584332,106.33828
18/07/2018,98.285683,63.823719,82.22271,48.519104,106.190521
19/07/2018,97.265793,64.057289,81.337975,48.286156,105.69799
20/07/2018,96.334747,64.563362,81.10717,48.174339,106.042763
23/07/2018,95.758438,64.076752,80.876373,48.565697,105.2547
24/07/2018,96.645096,63.794521,81.645706,49.879539,105.451721
25/07/2018,96.955444,63.551216,80.837898,49.54409,105.500969
26/07/2018,98.152061,63.882111,81.299515,50.1684,106.09201
27/07/2018,98.862091,65.779884,84.011414,51.062935,105.747238
30/07/2018,96.379128,65.390602,82.818947,51.342476,105.550224
31/07/2018,97.088387,65.410065,82.703552,51.873604,104.466652
01/08/2018,97.310066,65.478188,81.299515,51.631336,104.417397
02/08/2018,96.645096,66.315155,80.318604,50.89521,103.432327
03/08/2018,95.891472,66.37355,81.203346,50.708847,103.924858
06/08/2018,95.802818,66.208099,80.895615,50.345444,105.00843
07/08/2018,96.999817,66.315155,81.607239,50.820667,106.190521
08/08/2018,96.246094,66.743378,81.376442,50.690212,105.402466
09/08/2018,96.068787,66.393013,81.261032,50.485214,106.239769
10/08/2018,94.339844,65.711761,79.972404,48.975693,105.205452
13/08/2018,94.650085,65.789619,79.933945,48.463196,105.796494
14/08/2018,94.738838,66.22757,79.991638,48.323425,105.944252
15/08/2018,93.364525,65.176491,78.318344,47.894798,105.106941
16/08/2018,94.118149,65.857742,78.106773,47.894798,105.2547
17/08/2018,93.85218,65.877213,78.77993,47.512756,105.205452
20/08/2018,94.561523,66.217834,78.856865,47.6898,106.09201
21/08/2018,94.960434,66.616852,79.818535,48.248882,106.633804
22/08/2018,95.44809,66.470879,80.049332,48.519104,106.33828
23/08/2018,95.669777,66.519531,80.049332,48.45388,107.372604
24/08/2018,95.44809,66.568199,79.914703,48.425926,108.259171
27/08/2018,96.822411,66.996407,80.395531,48.882507,110.180054
28/08/2018,96.733757,67.045074,79.914703,48.444561,110.327812
29/08/2018,97.310066,67.20079,80.395531,48.45388,111.509895
30/08/2018,97.531761,66.66552,80.453239,47.801617,111.214378
31/08/2018,96.201813,66.003723,79.395401,47.158672,110.623337
03/09/2018,96.556442,66.052391,78.972275,47.205261,110.771088
04/09/2018,94.472778,64.835869,77.991364,47.410259,108.505432
05/09/2018,93.630493,63.697193,76.41423,47.624573,107.471107
06/09/2018,93.187111,63.667999,77.318199,47.512756,114.317345
07/09/2018,93.763519,63.444164,77.16433,47.009583,115.647194
10/09/2018,93.630493,63.53175,77.799034,47.158672,113.972565
11/09/2018,93.630493,63.093803,77.856728,47.177307,115.745697
12/09/2018,93.763519,63.093803,77.664398,47.149349,116.041222
13/09/2018,93.85218,63.541485,77.41436,47.792297,116.090469
14/09/2018,94.472778,63.648537,77.625938,48.025249,116.287491
17/09/2018,94.783119,63.054874,77.491295,48.295475,116.041222
18/09/2018,94.605804,63.14246,78.664536,48.351379,115.893456
19/09/2018,95.714157,62.597458,77.722107,49.348412,117.765091
20/09/2018,96.379128,64.222733,78.722237,50.60635,119.193443
21/09/2018,97.798027,64.962379,79.818535,50.811344,118.356133
24/09/2018,97.664406,64.018356,78.433731,50.857941,117.715836
25/09/2018,97.443108,64.475777,79.010742,50.951118,118.700905
26/09/2018,99.659904,65.127831,79.049194,50.90453,119.14418
27/09/2018,100.635216,65.332207,79.241539,50.75544,119.685974
28/09/2018,100.45771,64.913719,78.876091,49.115459,118.897919
01/10/2018,100.767868,66.285965,78.856865,48.444561,118.602402
02/10/2018,101.255524,65.81881,78.125999,48.435242,116.730766
03/10/2018,102.098198,65.90641,78.376038,48.584332,117.223297
04/10/2018,100.280205,64.475777,77.856728,48.733421,114.317345
05/10/2018,99.12738,63.726398,77.741325,48.314106,114.563614
08/10/2018,98.994736,63.697193,77.12587,47.661846,112.297951
09/10/2018,99.748657,63.882111,76.491158,47.736389,110.278557
10/10/2018,96.556442,63.580414,75.875694,47.960022,107.717377
11/10/2018,94.472778,62.217903,74.587059,46.767311,104.909927
12/10/2018,93.187111,62.159512,74.08699,46.511066,107.175591
15/10/2018,93.364525,62.655849,74.183159,46.124367,105.894997
16/10/2018,95.226494,63.29818,75.702591,46.329365,110.278557
17/10/2018,94.605804,60.553699,75.433327,46.217545,108.308418
18/10/2018,94.206802,61.13763,75.04866,45.868118,107.126335
19/10/2018,93.719139,62.091385,74.663986,45.402214,105.894997
22/10/2018,94.16243,61.449062,73.779259,45.01086,106.535294
23/10/2018,93.054176,61.186291,71.605888,44.316666,103.629333
24/10/2018,93.364525,61.419865,74.260094,43.291676,107.766632
25/10/2018,95.49247,61.643703,75.337158,43.939281,109.293488
26/10/2018,94.561523,60.923523,74.471657,43.683037,108.062149
29/10/2018,93.674774,60.086555,74.894791,44.237457,106.239769
30/10/2018,93.320145,60.612091,75.529495,42.998158,107.027832
31/10/2018,94.871773,60.90406,75.856453,42.984184,112.347206
01/11/2018,93.940834,61.098701,75.664131,43.100658,111.411385
02/11/2018,93.763519,61.254417,74.952499,43.426788,111.115868
05/11/2018,94.472778,61.633976,75.337158,43.300999,109.441246
06/11/2018,93.408798,61.234951,75.191513,43.263725,108.850204
07/11/2018,94.960434,61.332275,77.016922,43.55724,111.706909
08/11/2018,95.004814,61.653435,76.278992,43.60849,112.642723
09/11/2018,94.561523,63.852913,76.550865,43.203159,110.771088
12/11/2018,94.738838,64.213005,75.754669,42.485668,109.933784
13/11/2018,95.049187,64.748276,75.929443,43.072701,111.214378
14/11/2018,93.85218,63.512287,75.948868,42.904976,109.539757
15/11/2018,94.42849,63.453892,75.133255,42.392483,107.618874
16/11/2018,93.497459,63.356571,74.861382,42.112942,107.07708
19/11/2018,93.054176,62.977016,74.570099,42.196808,106.33828
20/11/2018,91.192192,63.239788,74.162285,41.283638,105.303955
21/11/2018,91.901543,63.667999,74.783707,41.735565,105.944252
22/11/2018,91.014885,63.53175,74.395325,41.264999,104.860672
23/11/2018,91.546822,64.105949,74.628357,41.334888,107.224838
26/11/2018,93.497459,64.057289,76.259575,42.248055,106.584541
27/11/2018,92.522141,64.631493,75.89061,42.010445,106.633804
28/11/2018,92.034485,63.667999,75.696419,41.70295,104.565155
29/11/2018,92.344826,63.78479,75.327454,41.721588,109.835274
30/11/2018,94.650085,64.290855,74.861382,41.348862,108.702446
03/12/2018,94.871773,63.667999,73.210747,41.786812,110.475571
04/12/2018,95.049187,63.775055,74.434166,40.868984,110.081543
05/12/2018,94.073868,62.860226,72.492241,40.458988,107.471107
06/12/2018,92.300545,61.731297,68.919083,38.935486,104.417397
07/12/2018,93.497459,62.091385,70.569725,38.758446,104.072624
10/12/2018,93.408798,61.283615,69.579338,37.644939,101.018906
11/12/2018,94.073868,61.127899,71.560097,37.905842,103.727844
12/12/2018,95.137749,62.412544,72.608742,39.047302,107.027832
13/12/2018,95.226494,62.597458,72.336876,39.312866,106.978577
14/12/2018,95.049187,62.363888,71.385323,38.758446,106.584541
17/12/2018,94.295464,61.536652,70.25901,37.812664,105.993507
18/12/2018,93.320145,61.011112,69.268623,37.789368,105.599472
19/12/2018,95.44809,61.13763,69.52108,38.092205,104.762169
20/12/2018,94.694458,60.592628,69.346306,36.713135,102.545761
21/12/2018,95.403809,60.563431,69.346306,36.806313,101.117409
24/12/2018,94.694458,59.969769,68.453018,36.14473,100.083084
27/12/2018,92.965515,58.665653,68.588959,35.916435,99.196518
28/12/2018,94.206802,59.045208,69.870628,36.689838,101.560692
31/12/2018,96.15744,59.862713,69.928879,36.783016,103.826355
