DATE,AI.PA.Open,AI.PA.High,AI.PA.Low,AI.PA.Close,AI.PA.Volume,AI.PA.Adjusted,Interest.rates,ExchangeRate,PoliticalStability,Infaltion,AirLiquideDividend,REVENUE,NET.INCOME,Basic.earnings.per.share,Diluted.earnings.per.share ,TOTAL.ASSETS,INTANGIBLE.ASSETS,PPE ,CASH,TOTAL.EQUITY,NON.CURRENT.LIABILITY,Cash.flows.from.operating.activities,Net.cash.flows.from.investing.activities,Net.cash.flows.from.financing.activities ,Net.cash.and.cash.equivalents
15-02-2018,91.318199,92.909103,90.909103,91.818199,1663991,87.208611,-0.363,0.8014,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
16-02-2018,92.545403,93.272697,92.227303,92.727303,1431009,88.072075,-0.366,0.8033,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
19-02-2018,93.227303,93.363602,92.409103,92.545403,832233,87.8993,-0.368,0.8066,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
20-02-2018,92.409103,93.227303,92.409103,92.818199,1030674,88.158409,-0.369,0.8102,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
21-02-2018,92.727303,93.181801,92.045403,92.727303,1114868,88.072075,-0.368,0.8117,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
22-02-2018,92.090897,93.954597,91.636398,93.590897,1154183,88.892311,-0.369,0.8117,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
23-02-2018,94,94.045403,93.181801,93.5,957301,88.805977,-0.368,0.8133,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
26-02-2018,94.090897,94.409103,93.318199,93.863602,889614,89.151321,-0.37,0.8137,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
27-02-2018,93.954597,94.363602,93.590897,93.954597,981347,89.237747,-0.361,0.8169,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
28-02-2018,93.590897,94.454597,93.409103,93.772697,977330,89.06498,-0.351,0.8199,0.1091348,-0.03,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
01-03-2018,93.454597,93.909103,92.181801,92.409103,1553985,87.769852,-0.361,0.8211,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
02-03-2018,91.636398,92.136398,90.327301,90.563599,1472270,86.016991,-0.362,0.8123,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
05-03-2018,90.400002,91.863602,90.345497,91.590897,1192541,86.992714,-0.362,0.8112,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
06-03-2018,92.181801,92.636398,91.136398,91.136398,1172141,86.561035,-0.365,0.8066,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
07-03-2018,90.954597,92.454597,90.618202,92.272697,1010140,87.640289,-0.363,0.8062,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
08-03-2018,92.181801,94.136398,92.045403,94,1040350,89.280876,-0.361,0.8112,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
09-03-2018,93.545403,94.454597,93.363602,93.909103,815085,89.194542,-0.361,0.8118,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
12-03-2018,94.227303,94.272697,93,93.363602,736817,88.676422,-0.363,0.8118,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
13-03-2018,93.227303,94.045403,91.954597,92.363602,1029653,87.726631,-0.364,0.8066,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
14-03-2018,92.409103,92.954597,91.636398,91.818199,822795,87.208611,-0.363,0.809,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
15-03-2018,92.454597,92.636398,91.681801,92.454597,1048429,87.813057,-0.366,0.8117,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
16-03-2018,92.227303,93,92.090897,92.409103,2225904,87.769852,-0.366,0.8143,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
19-03-2018,92.090897,92.227303,91.136398,91.136398,979128,86.561035,-0.368,0.8111,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
20-03-2018,91.409103,91.818199,91.045403,91.545403,748913,86.949509,-0.368,0.8149,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
21-03-2018,91.681801,91.954597,91.045403,91.363602,763707,86.776833,-0.367,0.8152,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
22-03-2018,91.045403,91.409103,89.581802,90.563599,1415059,86.016991,-0.368,0.8122,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
23-03-2018,89.763603,90.618202,88.472702,90.218201,1718620,85.688934,-0.366,0.8091,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
26-03-2018,90.490898,90.909103,88.909103,89.363602,1344361,84.877235,-0.367,0.8037,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
27-03-2018,90.954597,91.136398,89.945396,90.454597,1134373,85.91346,-0.368,0.8069,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
28-03-2018,89.545403,90.909103,89.0364,90.781799,1470250,86.224236,-0.365,0.8097,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
29-03-2018,91.090897,91.272697,90.290901,90.436401,1178631,85.896187,-0.348,0.8131,0.1091348,1.01,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
03-04-2018,90.127296,90.672699,89.599998,89.8909,1150031,85.378067,-0.362,0.8147,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
04-04-2018,90,90.1091,88.418198,89.599998,1220768,85.101768,-0.363,0.8131,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
05-04-2018,90.909103,92.818199,90.909103,92.818199,1289798,88.158409,-0.367,0.8177,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
06-04-2018,92.181801,92.727303,91.727303,92.045403,783545,87.4244,-0.368,0.8155,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
09-04-2018,92.318199,92.772697,91.727303,92.272697,840231,87.640289,-0.366,0.8121,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
10-04-2018,92.681801,92.772697,91.5,91.954597,780375,87.338158,-0.366,0.8097,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
11-04-2018,91.590897,91.772697,90.363602,91,1144534,86.431488,-0.365,0.8075,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
12-04-2018,90.781799,92,90.672699,91.818199,887984,87.208611,-0.364,0.8118,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
13-04-2018,92.136398,92.5,91.818199,92.045403,670010,87.4244,-0.364,0.8111,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
16-04-2018,92.136398,92.454597,91.727303,91.818199,547164,87.208611,-0.367,0.8084,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
17-04-2018,92.090897,93.590897,91.863602,93.409103,1039379,88.719643,-0.368,0.81,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
18-04-2018,93.409103,93.863602,93.272697,93.636398,721788,88.935532,-0.368,0.808,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
19-04-2018,93.590897,94.272697,93.590897,94.227303,795824,89.496765,-0.368,0.8088,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
20-04-2018,94.363602,95.454597,93.909103,95.181801,1144299,90.403343,-0.368,0.8144,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
23-04-2018,94.909103,95.590897,94.454597,95.454597,741689,90.662453,-0.368,0.8183,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
24-04-2018,95.045403,96.363602,95,96.363602,1222807,91.525818,-0.367,0.8187,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
25-04-2018,95.363602,96.045403,94.363602,95.454597,1488040,90.662453,-0.366,0.8215,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
26-04-2018,95.454597,96.227303,95.272697,96.227303,1005897,91.396355,-0.367,0.8254,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
27-04-2018,96.227303,97.545403,96.227303,97.545403,906320,92.648293,-0.367,0.8263,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
30-04-2018,97.454597,98.272697,97.272697,98.227303,1017853,93.295952,-0.355,0.8277,0.1091348,0.17,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
02-05-2018,98.227303,98.772697,97.681801,98.454597,1026828,93.511833,-0.358,0.8364,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
03-05-2018,98.454597,98.636398,97.681801,98.136398,839066,93.209618,-0.359,0.8365,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
04-05-2018,98.409103,98.863602,98.090897,98.772697,909401,93.813965,-0.36,0.8383,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
07-05-2018,98.590897,99.090897,98.545403,98.636398,667883,93.684509,-0.363,0.8379,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
08-05-2018,98.5,98.772697,98.227303,98.636398,891041,93.684509,-0.363,0.8436,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
09-05-2018,98.363602,98.636398,98,98.363602,933603,93.425407,-0.359,0.8435,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
10-05-2018,98.409103,99.045403,98.409103,98.727303,658439,93.770851,-0.361,0.8418,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
11-05-2018,98.636398,98.954597,98.136398,98.272697,726284,93.339066,-0.361,0.8372,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
14-05-2018,98.409103,98.409103,97.863602,98.090897,623470,93.166397,-0.36,0.8356,0.1091348,0.43,0.00,18135,1927,5.11,5.1,44118,13890,22003,1576,17125,20365,3696,-13594,2332,-8129
15-05-2018,98.136398,98.590897,97.545403,98.454597,1268861,93.511833,-0.361,0.8431,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
16-05-2018,98.454597,100.273003,98.272697,100.273003,1159359,95.238953,-0.369,0.8484,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
17-05-2018,100.318001,101.773003,100.181999,101.773003,1046376,96.663643,-0.365,0.8482,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
18-05-2018,101.726997,102.636002,100.955002,101.818001,1922724,96.70639,-0.371,0.8497,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
21-05-2018,102.091003,102.818001,102.091003,102.544998,367391,97.396881,-0.366,0.8511,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
22-05-2018,102.726997,103,102.226997,102.544998,752565,97.396881,-0.364,0.8493,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
23-05-2018,102.318001,102.455002,100.544998,101.363998,1303001,96.275177,-0.365,0.8544,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
24-05-2018,101.591003,102.455002,100.408997,100.908997,954670,95.84301,-0.364,0.853,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
25-05-2018,101.363998,101.726997,100.363998,101.273003,1129158,96.188751,-0.366,0.8579,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
28-05-2018,99.772697,100,97.409103,97.409103,760657,95.004814,-0.367,0.86,0.1091348,0.43,2.65,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
29-05-2018,97.045403,97.727303,96.454597,96.727303,1471528,94.339844,-0.363,0.8649,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
30-05-2018,97.181801,97.272697,96.136398,97.136398,1045793,94.738838,-0.357,0.8613,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
31-05-2018,97.590897,98.045403,95.681801,95.818199,1891346,93.453178,-0.353,0.8566,0.1091348,0.43,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
01-06-2018,96.772697,98.181801,96.727303,98.090897,1096995,95.669777,-0.358,0.8573,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
04-06-2018,98.409103,98.863602,98,98.090897,649682,95.669777,-0.356,0.8548,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
05-06-2018,97.909103,99.590897,97.909103,98.727303,889563,96.290474,-0.36,0.857,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
06-06-2018,99.045403,99.727303,98.454597,99.727303,1124386,97.265793,-0.357,0.8488,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
07-06-2018,100,100.636002,99.136398,99.545403,824407,97.088387,-0.356,0.8457,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
08-06-2018,99.090897,99.954597,98.409103,99.545403,938298,97.088387,-0.357,0.8501,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
11-06-2018,99.545403,100.863998,99.5,100.726997,1005728,98.240814,-0.36,0.847,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
12-06-2018,101,101.318001,100,100.091003,912434,97.620514,-0.362,0.8484,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
13-06-2018,100,101.226997,99.954597,100.455002,824514,97.975533,-0.362,0.8494,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
14-06-2018,99.772697,102.273003,99.136398,101.908997,1287431,99.393639,-0.364,0.8582,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
15-06-2018,102.091003,102.408997,100.591003,100.591003,1601019,98.108177,-0.365,0.8607,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
18-06-2018,100.5,100.636002,99.181801,99.909103,734313,97.443108,-0.365,0.8612,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
19-06-2018,98.909103,99.181801,97.863602,98.318199,968725,95.891472,-0.363,0.8646,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
20-06-2018,98.863602,99.318199,98.181801,98.181801,808594,95.758438,-0.364,0.8636,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
21-06-2018,98.772697,99.136398,97.363602,97.772697,834024,95.359436,-0.365,0.8615,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
22-06-2018,98.227303,98.954597,97.954597,98.954597,860283,96.512161,-0.364,0.8593,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
25-06-2018,98.5,98.863602,96.818199,97,653894,94.605804,-0.363,0.8556,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
26-06-2018,97.045403,97.409103,96.363602,96.363602,721333,93.985115,-0.364,0.8571,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
27-06-2018,96.454597,98.090897,95.5,96.863602,960061,94.472778,-0.368,0.8625,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
28-06-2018,96.636398,97.318199,95.454597,96.272697,1287658,93.896454,-0.366,0.8635,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
29-06-2018,97.681801,98.681801,97.227303,97.909103,1306317,95.49247,-0.358,0.8565,0.1091348,0.01,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
02-07-2018,96.954597,97.590897,96.272697,97.227303,1064830,94.827499,-0.361,0.8616,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
03-07-2018,98.227303,98.272697,96.727303,97.636398,874794,95.226494,-0.364,0.8584,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
04-07-2018,97.727303,97.727303,96.090897,96.727303,662257,94.339844,-0.363,0.859,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
05-07-2018,96.909103,99.045403,96.863602,98.318199,1256196,95.891472,-0.361,0.8545,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
06-07-2018,99.045403,99.318199,98.409103,99.318199,955335,96.866791,-0.362,0.8506,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
09-07-2018,99.818199,100.363998,99.318199,99.454597,837287,96.999817,-0.361,0.8504,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
10-07-2018,99.772697,100.591003,99.272697,100.5,839513,98.019417,-0.362,0.8532,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
11-07-2018,99.545403,99.727303,99,99.045403,861664,96.600723,-0.362,0.8533,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
12-07-2018,99.590897,100.181999,98.909103,99.681801,663799,97.221413,-0.363,0.8558,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
13-07-2018,100.044998,100.544998,99.454597,99.590897,691408,97.132751,-0.362,0.8571,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
16-07-2018,99.727303,100.091003,99.045403,99.045403,624968,96.600723,-0.364,0.854,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
17-07-2018,99.090897,100,98.590897,99.590897,554037,97.132751,-0.365,0.8559,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
18-07-2018,99.727303,101.136002,99.727303,100.773003,800061,98.285683,-0.366,0.8588,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
19-07-2018,100.455002,100.726997,99.454597,99.727303,801291,97.265793,-0.366,0.861,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
20-07-2018,99.409103,99.909103,97.681801,98.772697,1118446,96.334747,-0.367,0.8542,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
23-07-2018,98.272697,98.636398,97.363602,98.181801,725080,95.758438,-0.366,0.8543,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
24-07-2018,98.590897,99.727303,98.545403,99.090897,676044,96.645096,-0.366,0.8543,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
25-07-2018,99.045403,100.226997,99.045403,99.409103,897631,96.955444,-0.365,0.8565,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
26-07-2018,99.818199,100.908997,99.818199,100.636002,768756,98.152061,-0.366,0.8578,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
27-07-2018,100.363998,101.455002,100.363998,101.363998,654661,98.862091,-0.366,0.8581,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
30-07-2018,98.181801,99.318199,98,98.818199,955211,96.379128,-0.363,0.8539,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
31-07-2018,98.818199,99.772697,98.545403,99.545403,914092,97.088387,-0.358,0.8546,0.1091348,-0.09,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
01-08-2018,99.454597,99.954597,99.318199,99.772697,712768,97.310066,-0.358,0.8567,0.1091348,0.48,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
02-08-2018,99.318199,100.226997,98.909103,99.090897,1004861,96.645096,-0.358,0.8612,0.1091348,0.48,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
03-08-2018,99.227303,99.454597,97.818199,98.318199,775129,95.891472,-0.355,0.8628,0.1091348,0.48,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
06-08-2018,97.863602,98.409103,97.227303,98.227303,848821,95.802818,-0.361,0.8651,0.1091348,0.48,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
07-08-2018,98.318199,99.909103,98.227303,99.454597,767510,96.999817,-0.356,0.8627,0.1091348,0.48,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
08-08-2018,99.454597,99.454597,98.272697,98.681801,687028,96.246094,-0.357,0.8621,0.1091348,0.48,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
09-08-2018,98.545403,98.590897,97.818199,98.5,565437,96.068787,-0.357,0.8641,0.1091348,0.48,0.00,20349,2292,5.16,5.14,41027,12840,20137,1694,16718,17164,4254,-1846,-1191,1997
