A1;A2;A3;A4;A5;A6;A7;A8;A9;A10
54,189999;53,959999;54;53,130001;1247370;44,589012;0,168;0,7317;0,3005685;0,55
54,130001;53,5;54,259998;53,419998;1543200;45,15564;0,162;0,7309;0,3005685;0,55
52,43;54,119999;54,240002;53,459999;1760804;45,105648;0,259;0,7241;0,3005685;0,55
53,66;53,119999;53,119999;52,369999;2207533;43,689068;0,156;0,726;0,3005685;0,45
54,16;52,82;53,759998;52,580002;1808594;44,714008;0,157;0,7277;0,3005685;0,45
53,959999;53,349998;54,470001;53,23;1829120;45,130646;0,164;0,7279;0,3005685;0,45
53,259998;54,259998;54,599998;53,880001;1327448;44,963989;0,163;0,7225;0,3005685;0,45
53,580002;53,939999;54,369999;53,259998;1722601;44,380692;0,159;0,7213;0,3005685;0,45
53,639999;53,310001;54,049999;53,18;1125512;44,647343;0,167;0,7205;0,3005685;0,45
53,73;53,720001;53,900002;52,849998;1131549;44,697334;0,171;0,7211;0,3005685;0,45
53,049999;53,349998;53,860001;53,049999;1718087;44,772335;0,172;0,7192;0,3005685;0,45
52,369999;53,75;53,77;53,049999;1239686;44,205704;0,17;0,718;0,3005685;0,45
53,130001;52,700001;53,09;51,869999;2077798;43,639072;0,158;0,7182;0,3005685;0,45
53,650002;52,279999;53,18;52,209999;983092;44,272362;0,162;0,718;0,3005685;0,45
53,299999;53;54,130001;52,459999;1260723;44,705677;0,16;0,7188;0,3005685;0,45
53,700001;53,650002;53,810001;53,099998;1141502;44,414032;0,168;0,719;0,3005685;0,45
53,060001;52,970001;53,720001;52,740002;1489136;44,747334;0,163;0,7255;0,3005685;0,45
52,419998;53,830002;53,849998;53,060001;2589386;44,214039;0,17;0,7256;0,3005685;0,45
53,5;53,060001;53,400002;52,259998;1287916;43,680737;0,169;0,7255;0,3005685;0,45
53,709999;52,669998;53,91;52,66;1437033;44,580681;0,172;0,7258;0,3005685;0,45
54,040001;53,709999;54,189999;53,57;1261306;44,755676;0,171;0,7254;0,3005685;0,45
54,290001;53,66;54,18;53,360001;1072111;45,030659;0,174;0,7279;0,3005685;0,45
53,91;54,299999;54,5;53,880001;1305211;45,238979;0,195;0,7272;0,3005685;0,45
54,52;54,5;54,59;53,889999;1108630;44,922329;0,688;0,7255;0,3005685;0,45
54,040001;53,950001;54,709999;53,91;1388890;45,43063;0,194;0,725;0,3005685;-0,04
54,23;54,52;54,52;53,790001;1307087;45,030659;0,212;0,7263;0,3005685;-0,04
54,75;54,049999;54,669998;53,560001;1370585;45,188984;0,218;0,7291;0,3005685;-0,04
53,950001;54,380001;54,93;54,009998;1519332;45,622284;0,212;0,7302;0,3005685;-0,04
53,91;54,41;54,790001;53,900002;1438359;44,955666;0,224;0,7277;0,3005685;-0,04
54,400002;53,959999;54,299999;53,080002;1520294;44,922329;0,216;0,725;0,3005685;-0,04
53,880001;54;54,52;53,82;920110;45,330639;0,209;0,7234;0,3005685;-0,04
53,77;54,650002;54,77;53,689999;1037054;44,897335;0,207;0,7204;0,3005685;-0,04
53,07;53,470001;53,830002;52,810001;1591789;44,805668;0,209;0,7201;0,3005685;-0,04
52,610001;53,52;53,75;52,470001;1464689;44,22237;0,209;0,7238;0,3005685;-0,04
54;52,98;53,400002;52,459999;1121670;43,839054;0,207;0,7234;0,3005685;-0,04
54,099998;53,240002;54,099998;53,110001;1461993;44,997326;0,204;0,7243;0,3005685;-0,04
54,650002;54,02;54,439999;53,810001;1159095;45,080647;0,221;0,7228;0,3005685;-0,04
54;54,25;54,84;54,040001;1513310;45,538948;0,217;0,7248;0,3005685;-0,04
54,130001;54,369999;54,41;53,91;1635858;44,997326;0,238;0,7232;0,3005685;-0,04
53,73;54,369999;54,650002;53,66;1328091;45,105648;0,294;0,7236;0,3005685;-0,04
54,150002;53,099998;54,119999;53,009998;2535721;45,804699;0,331;0,7227;0,3005685;-0,04
55,029999;53,810001;54,380001;53,73;1276802;46,162746;0,398;0,7223;0,3005685;-0,04
54,34;54,349998;55,139999;54,150002;1936494;46,912945;0,457;0,7237;0,3005685;-0,04
54,34;54,860001;55,23;53,849998;1987678;46,324718;0,4;0,7213;0,3005685;-0,04
54,09;54,34;54,34;54,34;0;46,324718;0,2795;0,7212;0,3005685;0,02
54,330002;54,34;54,650002;53,98;1699714;46,111599;0,159;0,7213;0,3005685;0,02
54,110001;54,099998;54,400002;53,16;970293;46,3162;0,126;0,7207;0,3005685;0,02
54,130001;54,490002;54,57;53,919998;1095386;46,128647;0,108;0,7177;0,3005685;0,02
54,599998;54;54,400002;53,560001;1831001;46,145695;0,26;0,7182;0,3005685;0,02
54,459999;54,240002;54,869999;54,040001;1626011;46,546368;0,239;0,7213;0,3005685;0,02
54,740002;54,5;54,689999;54,349998;1384038;46,427017;0,222;0,727;0,3005685;0,02
54,48;54,73;55;54,389999;1595957;46,665722;0,191;0,727;0,3005685;0,02
54,369999;54,73;54,75;54,330002;1300111;46,444069;0,184;0,7296;0,3005685;0,02
53,119999;54,580002;54,700001;54,060001;1262936;46,3503;0,177;0,7294;0,3005685;0,02
53,299999;54,200001;54,509998;52,939999;2340172;45,284668;0,172;0,7291;0,3005685;0,02
53,689999;53,110001;53,41;52,610001;2057656;45,438126;0,169;0,7297;0,3005685;0,02
53,509998;53,27;53,799999;52,599998;1695223;45,770596;0,177;0,729;0,3005685;0,02
53,419998;53,869999;54,09;53,419998;1359749;45,617146;0,196;0,7301;0,3005685;0,02
53,66;53,369999;53,849998;53,080002;1298328;45,540424;0,271;0,7319;0,3005685;0,02
53,860001;53,5;53,849998;53,360001;992877;45,745022;0,337;0,7323;0,3005685;0,02
54,240002;53,66;53,990002;53,150002;947195;45,91552;0,396;0,7336;0,3005685;0,02
54,330002;54;54,259998;53,880001;801758;46,239475;0,425;0,73;0,3005685;0,02
54,52;54,150002;54,580002;54,130001;913220;46,3162;0,469;0,7345;0,3005685;0,02
54,43;54,290001;54,52;54,150002;831323;46,478172;0,239;0,7356;0,3005685;0,02
54,299999;54,459999;54,549999;54,18;870918;46,40144;0,244;0,7345;0,3005685;0,02
54,450001;54,43;54,5;54,099998;1248944;46,290623;0,448;0,7328;0,3005685;0,02
54,419998;54,509998;54,75;54,150002;1044374;46,418491;0,226;0,735;0,3005685;-0,04
54,599998;54,5;54,560001;54,23;994167;46,392925;0,191;0,7342;0,3005685;-0,04
55,369999;54,23;54,700001;54,23;1639432;46,546368;0,142;0,7341;0,3005685;-0,04
56,380001;54,599998;55,529999;54,389999;2042323;47,202793;0,104;0,7345;0,3005685;-0,04
56,630001;55,619999;56,639999;55,400002;1862070;48,063816;0,067;0,7331;0,3005685;-0,04
56,709999;56,43;56,939999;56,389999;702447;48,276943;0,053;0,7357;0,3005685;-0,04
56,27;56,709999;56,900002;56,450001;1148634;48,345142;0,065;0,7383;0,3005685;-0,04
56,459999;56,810001;56,889999;55,880001;2508348;47,970043;0,06;0,7389;0,3005685;-0,04
56,189999;56,509998;56,939999;56,27;1514695;48,132019;0,043;0,738;0,3005685;-0,04
55,689999;56,5;56,580002;55,830002;1182290;47,90184;0,026;0,7392;0,3005685;-0,04
55,779999;56,049999;56,220001;55,610001;1185111;47,475594;0,027;0,7368;0,3005685;-0,04
55,75;55,849998;56,169998;55,540001;1089051;47,552322;0,03;0,7383;0,3005685;-0,04
56,849998;55,799999;55,869999;55,509998;955704;47,526749;0,015;0,7368;0,3005685;-0,04
56,25;56,27;57,110001;56,27;2033666;48,464485;0,01;0,7336;0,3005685;-0,04
55,900002;57,02;57,360001;56,25;5219269;47,952995;0,025;0,7366;0,3005685;-0,04
55,23;56,34;56,490002;55,599998;1097245;47,654613;0,031;0,7357;0,3005685;-0,04
55,099998;56,049999;56,220001;55,200001;1693063;47,083447;0,036;0,7355;0,3005685;-0,04
55,099998;55,130001;55,349998;54,639999;1730382;46,972614;0,043;0,7335;0,3005685;-0,04
55,040001;55,400002;55,66;54,610001;1355756;46,972614;0,036;0,7359;0,3005685;-0,04
54,599998;55,150002;55,360001;54,91;1029412;46,921474;0,025;0,7331;0,3005685;-0,04
54,439999;55,220001;55,310001;54,369999;1460957;46,546368;0,336;0,7304;0,3005685;-0,04
54,369999;54,209999;54,5;54,049999;1535788;46,409969;0,026;0,731;0,3005685;-0,32
54,209999;54,59;54,970001;54,099998;1307137;46,3503;0,023;0,7324;0,3005685;-0,32
54,09;54,32;54,48;53,73;2019301;46,213898;0,032;0,7348;0,3005685;-0,32
53;54,27;54,490002;53,959999;947667;46,111599;0,032;0,7359;0,3005685;-0,32
51,700001;53,91;54,02;52,889999;1581917;45,182377;0,029;0,7355;0,3005685;-0,32
51,950001;53,169998;53,349998;51,560001;1867917;44,074131;0,027;0,7345;0,3005685;-0,32
51,529999;51,919998;52,139999;51,73;1768559;44,287254;0,033;0,7331;0,3005685;-0,32
51,830002;51,860001;52,040001;51,099998;1734610;43,929199;0,036;0,7352;0,3005685;-0,32
52,029999;51,549999;52,040001;51,509998;1565688;44,184956;0,05;0,7353;0,3005685;-0,32
51,619999;51,810001;52,34;51,709999;985245;44,35545;0,052;0,7338;0,3005685;-0,32
52,610001;51,810001;52,139999;51,459999;1099084;44,005928;0,034;0,737;0,3005685;-0,32
51,849998;51,73;52,66;51,709999;1172676;44,849895;0,036;0,7388;0,3005685;-0,32
52,540001;52,23;52,540001;51,75;1204498;44,202;0,039;0,7398;0,3005685;-0,32
51,93;51,580002;52,59;51,369999;1707981;44,790226;0,037;0,7402;0,3005685;-0,32
53,439999;52,549999;52,630001;51,700001;1243120;44,270203;0,048;0,7396;0,3005685;-0,32
53,439999;52,279999;53,619999;52,279999;2009305;45,557472;0,041;0,7425;0,3005685;-0,32
53,91;53,43;53,849998;53,290001;1075387;45,557472;0,047;0,7427;0,3005685;-0,32
52,939999;53,540001;54;52,959999;1238060;45,958145;0,042;0,7424;0,3005685;-0,32
52,860001;53,73;53,900002;52,779999;1348710;45,131222;0,043;0,7445;0,3005685;-0,32
53,130001;53,220001;53,360001;52,389999;1470626;45,063026;0,044;0,744;0,3005685;-0,32
52,73;52,84;53,470001;52,52;1156832;45,293194;0,032;0,7457;0,3005685;-0,32
51,619999;53,240002;53,450001;52,509998;1253629;44,952202;0,035;0,7475;0,3005685;-0,32
48,355;52,779999;52,810001;51,290001;1864303;44,005928;0,177;0,7474;0,3005685;-0,32
48,125;48,700001;49,084999;45,5;6251402;41,222527;0,023;0,7446;0,3005685;0,44
47,900002;48,325001;48,849998;48,040001;2575060;41,026451;0,029;0,7452;0,3005685;0,44
47,505001;48,279999;48,52;47,599998;2115833;40,834641;0,031;0,748;0,3005685;0,44
46,365002;47,535;47,869999;47,209999;2022437;40,497902;0,021;0,7487;0,3005685;0,44
46,779999;47,5;47,654999;46,275002;2278765;39,526054;0,014;0,749;0,3005685;0,44
47,955002;45,759998;47,18;45,564999;2924736;39,879833;0,019;0,7455;0,3005685;0,44
47,32;47,115002;48,115002;47,035;3248448;40,881527;0,01;0,7469;0,3005685;0,44
47,5;47,919998;47,919998;47,165001;1693871;40,340191;0,009;0,7486;0,3005685;0,44
47,369999;47,830002;47,869999;47,209999;1606686;40,493641;0,019;0,7474;0,3005685;0,44
46,865002;47,424999;47,814999;47,099998;1623400;40,382809;0,014;0,7474;0,3005685;0,44
47,404999;47,450001;47,950001;46,810001;2366898;39,952305;0,007;0,7472;0,3005685;0,44
47,599998;47,595001;47,834999;47,279999;1510799;40,412651;0,006;0,7483;0,3005685;0,44
47,599998;47,615002;47,779999;47,43;1341328;40,57888;0,005;0,7508;0,3005685;0,44
48,48;47,485001;47,709999;47,139999;930621;40,57888;0,013;0,7526;0,3005685;0,44
47,884998;47,599998;48,490002;47,365002;1730312;41,329082;0,014;0,7528;0,3005685;0,44
48,855;48,5;48,5;47,645;1322963;40,82185;0,006;0,7558;0,3005685;0,44
49,18;48,494999;48,855;48,029999;1391602;41,648769;0,019;0,758;0,3005685;0,44
49,264999;48,98;49,27;48,84;2119476;41,925827;0,009;0,7573;0,3005685;0,44
49,23;49,035;49,365002;48,759998;1636401;41,998291;0,011;0,7574;0,3005685;0,44
49,75;49,285;49,415001;48,834999;1689575;41,968452;-0,004;0,759;0,3005685;0,44
49,360001;49,5;49,834999;49,235001;2183609;42,411755;0,101;0,7592;0,3005685;0,44
49,029999;49,884998;49,950001;49,154999;1193799;42,079285;-0,013;0,7612;0,3005685;-0,38
49,674999;49,450001;49,5;48,91;1804966;41,797958;-0,007;0,7621;0,3005685;-0,38
48,790001;49,275002;49,990002;49,150002;1839424;42,347813;-0,006;0,7612;0,3005685;-0,38
47,880001;49,150002;49,18;48,32;3704295;41,593361;0,003;0,7712;0,3005685;-0,38
47,580002;48,755001;48,895;47,82;2950048;40,817585;0;0,7717;0,3005685;-0,38
47,220001;48;48,049999;47,450001;2018059;40,561844;0,003;0,7723;0,3005685;-0,38
47,029999;47,599998;47,75;47,084999;1455701;40,25494;0,012;0,7744;0,3005685;-0,38
46,255001;47,084999;47,169998;46,875;1477930;40,09296;-0,024;0,7743;0,3005685;-0,38
45,869999;46,57;46,720001;45,845001;2268352;39,432278;-0,016;0,7727;0,3005685;-0,38
45,150002;46,310001;46,349998;45,610001;1729267;39,104069;-0,014;0,773;0,3005685;-0,38
45,040001;45,82;45,849998;45,150002;1747713;38,490269;-0,011;0,7729;0,3005685;-0,38
46,060001;45,119999;45,139999;44,785;1694214;38,396492;0,007;0,7727;0,3005685;-0,38
46,195;45,57;46,18;45,380001;2092257;39,266045;0,007;0,7716;0,3005685;-0,38
46,134998;46,220001;46,650002;45,709999;2501802;39,381126;0,003;0,7739;0,3005685;-0,38
46,435001;46,799999;46,939999;45,945;2617541;39,329975;0,007;0,7788;0,3005685;-0,38
45,529999;46,130001;46,669998;45,869999;1656148;39,585735;0,002;0,7799;0,3005685;-0,38
46,369999;46,264999;46,32;45,419998;1903617;38,814217;0,015;0,7774;0,3005685;-0,38
45,810001;45,5;46,470001;45,220001;2018539;39,530312;0,022;0,7814;0,3005685;-0,38
46,389999;46,474998;46,73;45,59;2077101;39,052921;-0,003;0,7845;0,3005685;-0,38
45,389999;46,005001;46,619999;45,865002;1831608;39,547371;-0,017;0,7876;0,3005685;-0,38
46,005001;46,285;46,459999;45,220001;1781100;38,694866;-0,022;0,7883;0,3005685;-0,38
45,619999;45,395;46,264999;45,200001;2722187;39,219154;0,197;0,7916;0,3005685;-0,38
44,724998;45,974998;46,360001;45,529999;1399797;38,890942;-0,032;0,794;0,3005685;0,03
45,345001;45,509998;45,959999;44,724998;2697710;38,127956;-0,033;0,7903;0,3005685;0,03
45,299999;44,959999;45,549999;44,77;1750263;38,656506;-0,045;0,7993;0,3005685;0,03
44,514999;45,700001;45,849998;45,16;1533201;38,618137;-0,014;0,7956;0,3005685;0,03
43,450001;45,279999;45,494999;44,514999;2482721;37,948936;-0,033;0,7918;0,3005685;0,03
43,27;44,5;44,564999;43,294998;2589701;37,041023;-0,015;0,7882;0,3005685;0,03
42,084999;44,235001;44,474998;43,119999;2693929;36,887569;-0,015;0,7866;0,3005685;0,03
42,900002;43,005001;43,130001;42,029999;3352525;35,877361;-0,006;0,792;0,3005685;0,03
43,645;41,830002;43;41,57;2510866;36,572151;-0,018;0,7886;0,3005685;0,03
41,404999;42,400002;43,735001;42,259998;2831230;37,207256;-0,026;0,7895;0,3005685;0,03
42,32;43,709999;43,720001;41,375;3234465;35,297657;-0,011;0,7838;0,3005685;0,03
43,799999;41,639999;42,535;39,974998;4968122;36,077694;-0,012;0,7824;0,3005685;0,03
44,025002;42,294998;43,959999;42,110001;3923953;37,339397;-0,014;0,7833;0,3005685;0,03
44,685001;43,77;44,310001;43,465;2685054;37,531216;-0,003;0,7824;0,3005685;0,03
44,619999;43,700001;44,700001;43,560001;2461357;38,093857;0,012;0,7856;0,3005685;0,03
44,785;44,705002;44,970001;44,459999;2036062;38,038441;0,017;0,7895;0,3005685;0,03
44,084999;44,345001;44,965;43,965;1768132;38,179111;0,014;0,7906;0,3005685;0,03
43,525002;44,334999;44,455002;43,845001;2857475;37,582359;0,018;0,7893;0,3005685;0,03
43,715;44,68;44,685001;42,935001;2370533;37,104961;0,013;0,7867;0,3005685;0,03
43,619999;44,035;44,400002;43,709999;2603308;37,266941;0,01;0,7845;0,3005685;0,03
43,919998;44;44,145;43,564999;1629947;37,185944;0,006;0,7836;0,3005685;0,03
45,474998;43,935001;44,064999;43,139999;2399079;37,4417;0,002;0,7923;0,3005685;0,03
45,685001;44,57;45,584999;44,200001;2646666;38,767323;0,082;0,7981;0,3005685;0,03
44,974998;45,580002;46,279999;45,564999;2327601;38,946354;-0,035;0,801;0,3005685;-0,17
45,790001;45,689999;46,18;44,799999;1978150;38,341084;-0,039;0,7955;0,3005685;-0,17
46,23;45,494999;46,150002;45,205002;1824472;39,035866;-0,042;0,8007;0,3005685;-0,17
45,865002;45,764999;46,794998;45,509998;2290610;39,410969;-0,037;0,8041;0,3005685;-0,17
46,305;46,305;46,470001;45,555;1572878;39,099808;-0,038;0,8055;0,3005685;-0,17
45,549999;45,794998;46,32;45,509998;1405922;39,474899;-0,032;0,8036;0,3005685;-0,17
44,759998;45,794998;45,814999;45,48;1783970;39,298038;-0,036;0,8047;0,3005685;-0,17
43,650002;45,505001;45,639999;44,66;1934251;38,616467;-0,027;0,8015;0,3005685;-0,17
43,384998;45,09;45,139999;43,380001;2486760;37,658825;-0,028;0,8016;0,3005685;-0,17
43,735001;43,91;43,91;43,005001;2000339;37,430191;-0,029;0,8013;0,3005685;-0,17
44,080002;42,849998;43,77;42,759998;1803447;37,732155;-0,027;0,8028;0,3005685;-0,17
44,310001;43,650002;44,169998;43,525002;1911066;38,029804;-0,022;0,798;0,3005685;-0,17
43,700001;44,200001;44,360001;43,805;1157272;38,228233;-0,023;0,7974;0,3005685;-0,17
43,700001;44,305;44,360001;43,544998;1755758;37,701965;-0,019;0,7974;0,3005685;-0,17
43,700001;43,865002;44;43,665001;4034644;37,701965;-0,011;0,8057;0,3005685;-0,17
43,695;43,805;44,099998;43,575001;1960724;37,701965;-0,006;0,8041;0,3005685;-0,17
43,5;43,84;43,955002;43,395;2724455;37,697647;0,017;0,8009;0,3005685;-0,17
43,700001;43,799999;44;43,455002;1654755;37,529415;0,046;0,7982;0,3005685;-0,17
43,474998;43,634998;43,814999;43,375;1742210;37,701965;0,029;0,8012;0,3005685;-0,17
43,584999;43,84;43,900002;43,130001;1461410;37,507839;0,128;0,8022;0,3005685;-0,17
43,700001;43,224998;43,709999;43,154999;1317687;37,602749;-0,007;0,8015;0,3005685;0,08
43,724998;43,834999;44,264999;43,605;2767388;37,701965;-0,025;0,8063;0,3005685;0,08
43,119999;43,805;43,965;43,669998;1861787;37,723534;-0,023;0,8116;0,3005685;0,08
45,330002;43,900002;44,290001;42,715;2111559;37,201572;-0,036;0,8041;0,3005685;0,08
44,555;43,490002;45,395;43,294998;2911513;39,108231;-0,038;0,8133;0,3005685;0,08
43,259998;45;45;44,360001;1724357;38,43961;-0,052;0,8137;0,3005685;0,08
44,435001;43,98;44,330002;43,259998;2385755;37,322353;-0,04;0,8049;0,3005685;0,08
44,240002;43,525002;45,279999;43,334999;3415067;38,336079;-0,025;0,8053;0,3005685;0,08
42,494999;44,349998;44,595001;43,98;1385567;38,167847;-0,014;0,8076;0,3005685;0,08
41,25;44,005001;44,044998;42,439999;2236414;36,662361;-0,021;0,8024;0,3005685;0,08
42,099998;42,355;42,990002;41,235001;2205921;35,588234;-0,016;0,8051;0,3005685;0,08
43,134998;41,264999;42,119999;39,645;4340326;36,321568;-0,019;0,7994;0,3005685;0,08
45,724998;41,755001;43,439999;41,639999;2843325;37,214512;-0,026;0,8068;0,3005685;0,08
45,41;44,014999;45,875;44,014999;3859446;39,449017;-0,03;0,8144;0,3005685;0,08
45,465;46,005001;46,310001;45,014999;5459421;39,177258;-0,055;0,8155;0,3005685;0,08
46,389999;45,610001;46,130001;45,075001;1345137;39,224709;-0,051;0,8159;0,3005685;0,08
45,985001;45,5;46,389999;45,48;1012735;40,022751;-0,077;0,8213;0,3005685;0,08
46,165001;46,349998;46,400002;45,974998;214881;39,673336;-0,085;0,8197;0,3005685;0,08
45,259998;45,900002;46,165001;45,470001;909481;39,828625;-0,06;0,821;0,3005685;0,08
45,509998;45,98;46,23;45,259998;740284;39,04784;-0,077;0,822;0,3005685;0,08
45,424999;45,68;45,779999;45,369999;217604;39,263531;0,144;0,8227;0,3005685;0,08
43,880001;45,935001;46,294998;44,860001;1233321;39,190189;-0,079;0,8312;0,1067064;-1
43,400002;44,965;45,32;43,825001;2148890;37,857262;-0,074;0,8377;0,1067064;-1
45;44,220001;44,23;43,400002;1592656;37,443138;-0,075;0,8389;0,1067064;-1
46,575001;43,720001;46,02;43,700001;3580013;38,823536;-0,069;0,8472;0,1067064;-1
46,564999;45,685001;46,740002;45,27;2107098;40,182354;-0,07;0,848;0,1067064;-1
47,634998;46,529999;47,384998;46,279999;2024266;40,173725;-0,047;0,8451;0,1067064;-1
48,27;46,665001;47,994999;46,605;2374354;41,096863;-0,063;0,8462;0,1067064;-1
47,465;47,445;48,459999;47,130001;2169508;41,644707;-0,069;0,8488;0,1067064;-1
48,200001;47,32;48,514999;46,985001;2467135;40,950195;-0,067;0,8484;0,1067064;-1
47,794998;47,869999;48,560001;45,424999;2766378;41,584316;-0,067;0,863;0,1067064;-1
48,470001;47,834999;48,125;47,025002;2961228;41,234905;-0,081;0,8701;0,1067064;-1
48,18;47,785;48,544998;47,455002;2167735;41,817253;-0,075;0,8597;0,1067064;-1
48,825001;48,599998;48,785;47,91;2430626;41,567055;-0,081;0,864;0,1067064;-1
48,73;48,150002;48,84;47,625;2338050;42,123531;-0,068;0,863;0,1067064;-1
49,290001;48,814999;49;48,220001;3336035;42,041569;-0,036;0,8759;0,1067064;-1
49,525002;49;49,799999;48,494999;3126326;42,524708;-0,019;0,8891;0,1067064;-1
47,775002;48,880001;49,68;48,52;1894892;42,727451;-0,033;0,8884;0,1067064;-1
46,990002;49,380001;49,52;47,02;3896776;41,217648;-0,019;0,877;0,1067064;-1
47,345001;47,990002;48,07;46,384998;3163689;40,540398;-0,029;0,8818;0,1067064;-1
46,84;46,645;47,445;46,450001;1793592;40,846672;-0,028;0,8821;0,1067064;-1
47,305;47,48;47,5;46,634998;2574462;40,41098;0,086;0,8862;0,1067064;-1
48,200001;46,919998;47,439999;46,544998;1625983;40,812157;-0,024;0,8817;0,1067064;0,67
48,325001;47,744999;48,48;47,549999;2257352;41,584316;-0,034;0,8734;0,1067064;0,67
49,619999;48,139999;48,395;47,744999;1607767;41,692158;-0,037;0,8753;0,1067064;0,67
49,404999;47,700001;49,900002;47,509998;3901334;42,80941;-0,026;0,875;0,1067064;0,67
50,48;49,57;49,625;49,099998;2180482;42,623924;-0,037;0,8815;0,1067064;0,67
51,34;49,099998;50,77;49,049999;4283896;43,551376;-0,042;0,8821;0,1067064;0,67
51,150002;50,84;51,970001;50,650002;2960358;44,293335;-0,041;0,8831;0,1067064;0,67
51,41;51,09;51,400002;50,43;1745167;44,12941;-0,048;0,8846;0,1067064;0,67
51,709999;50,799999;51,950001;50,68;2528401;44,353722;-0,045;0,8794;0,1067064;0,67
52,740002;51,889999;52,259998;51,450001;2577171;44,612545;-0,046;0,877;0,1067064;0,67
52,490002;51,560001;53,009998;51,5;2903536;45,501183;-0,049;0,8769;0,1067064;0,67
52,48;52,240002;52,880001;51,52;1868834;45,285492;-0,04;0,8771;0,1067064;0,67
52,68;52,790001;52,799999;52,119999;1430768;45,276863;-0,038;0,8802;0,1067064;0,67
52,720001;52,32;52,98;51,889999;1270807;45,449413;-0,034;0,878;0,1067064;0,67
52,82;52,599998;53;52,07;2025969;45,483921;-0,043;0,8796;0,1067064;0,67
53,16;53;53,189999;52,740002;1367898;45,570202;-0,044;0,8807;0,1067064;0,67
52,889999;52,919998;53,32;52,369999;1400585;45,863529;-0,048;0,8821;0,1067064;0,67
53,470001;53,029999;53,34;52,43;1336171;45,630592;-0,046;0,8805;0,1067064;0,67
53,02;52,66;53,59;52,330002;1643514;46,130981;-0,062;0,8917;0,1067064;0,67
53,049999;53,279999;53,32;52,369999;2893378;45,742748;0,064;0,8915;0,1067064;0,67
52,040001;52,810001;53,389999;52,639999;1456261;45,76862;-0,055;0,8933;0,1067064;0,65
52,740002;52,950001;53,060001;51,82;1870161;44,897251;-0,063;0,8941;0,1067064;0,65
53,650002;52,029999;52,84;51,889999;1580862;45,501183;-0,06;0,9034;0,1067064;0,65
54,150002;53;53,830002;52,610001;1968116;46,286278;-0,056;0,9065;0,1067064;0,65
54,150002;53,759998;54,709999;53,740002;2033498;46,717648;-0,064;0,9208;0,1067064;0,65
53,860001;53,869999;54,23;53,630001;1487168;46,717648;-0,064;0,922;0,1067064;0,65
54,689999;54;54,299999;53,27;1690596;46,467449;-0,064;0,934;0,1067064;0,65
54,290001;54,110001;54,880001;53,990002;1548366;47,183533;-0,055;0,9457;0,1067064;0,65
54,27;54,560001;54,669998;53,740002;1513327;46,838432;-0,055;0,9422;0,1067064;0,65
54,91;54,279999;54,400002;53,68;1175703;46,821178;-0,04;0,9503;0,1067064;0,65
54,82;54,209999;55,240002;54,110001;1714238;47,373333;-0,058;0,9456;0,1067064;0,65
54,529999;54,900002;54,970001;53,799999;1886966;47,295689;-0,041;0,943;0,1067064;0,65
54,400002;54,810001;54,900002;53,919998;1607548;47,04549;-0,057;0,9396;0,1067064;0,65
55,470001;54,599998;55,060001;54,02;1581458;46,933334;-0,04;0,9415;0,1067064;0,65
54,950001;54,400002;55,66;54,169998;2982394;47,856472;-0,055;0,9267;0,1067064;0,65
55,290001;55,5;55,5;54,540001;1636442;47,407845;-0,048;0,9151;0,1067064;0,65
54,369999;54,810001;55,490002;54,68;1296954;47,70118;-0,059;0,9169;0,1067064;0,65
54,09;55,18;55,18;54,200001;1829381;46,907455;-0,063;0,9102;0,1067064;0,65
54,240002;54,029999;54,34;53,240002;1866159;46,665882;-0,058;0,9158;0,1067064;0,65
54,139999;54,16;54,380001;53,709999;1422083;46,795296;-0,053;0,9182;0,1067064;0,65
53,23;54,330002;54,599998;54,02;1559663;46,709019;-0,05;0,9233;0,1067064;0,65
54,130001;54,130001;54,560001;53,23;2780327;45,923923;0,05;0,9309;0,1067064;0,65
54,259998;53,099998;54,650002;52,73;1949774;46,70039;-0,07;0,9296;0,1067064;0,11
54,560001;54,009998;54,349998;53,799999;714469;46,812553;-0,079;0,9192;0,1067064;0,11
54,509998;54,48;55,049999;54,41;1079277;47,071373;-0,08;0,921;0,1067064;0,11
55,27;54,34;54,919998;53,900002;1279927;47,028236;-0,074;0,9267;0,1067064;0,11
55,040001;54,799999;55,27;54,720001;1074706;47,683933;-0,056;0,9366;0,1067064;0,11
56,560001;55,459999;55,610001;54,810001;1601355;47,485497;-0,07;0,9414;0,1067064;0,11
56,450001;55,099998;56,669998;54,82;2457867;48,796864;-0,072;0,9456;0,1067064;0,11
56,669998;56,490002;56,919998;56,110001;2043230;48,701962;-0,089;0,9351;0,1067064;0,11
56,700001;56,450001;57,009998;56,209999;1408946;48,891758;-0,074;0,9426;0,1067064;0,11
55,799999;56,77;57,080002;56,169998;2084857;48,917656;-0,093;0,9345;0,1067064;0,11
56,27;56,599998;56,599998;55,400002;2388349;48,141178;-0,073;0,928;0,1067064;0,11
57,09;55,869999;56,380001;55,740002;1345528;48,546673;-0,079;0,9299;0,1067064;0,11
56,77;56,700001;57,349998;56,380001;2129368;49,25412;-0,084;0,9309;0,1067064;0,11
56,27;57,299999;57,66;56,380001;1873926;48,978046;-0,077;0,9326;0,1067064;0,11
56,689999;56,900002;57,099998;55,91;1912702;48,546673;-0,08;0,9258;0,1067064;0,11
