DATE,,AIR.PA.Open,AIR.PA.High,AIR.PA.Low,AIR.PA.Close,AIR.PA.Volume,AIR.PA.Adjusted,,FP.PA.Open,FP.PA.High,FP.PA.Low,FP.PA.Close,FP.PA.Volume,FP.PA.Adjusted,,MC.PA.Open,MC.PA.High,MC.PA.Low,MC.PA.Close,MC.PA.Volume,MC.PA.Adjusted,,OR.PA.Open,OR.PA.High,OR.PA.Low,OR.PA.Close,OR.PA.Volume,OR.PA.Adjusted,,SAN.PA.Open,SAN.PA.High,SAN.PA.Low,SAN.PA.Close,SAN.PA.Volume,SAN.PA.Adjusted,Interest rates,Exchange rate(1 USD),Political Stability(yearly),CPI Infaltion(monthly)
22-03-2018,,95,95.459999,92.779999,94.629997,2307587,91.783752,,46.314999,46.634998,45.805,46.255001,7645861,42.857471,,250.399994,252.5,246.5,249.300003,721130,241.658478,,179.199997,181.350006,177.699997,179.550003,653810,173.452042,,64.5,64.739998,63.84,64.629997,3094207,58.806458,-0.368,0.8122,0.1091348,1.01
23-03-2018,,93.550003,94.300003,91.870003,92.919998,2232114,90.125183,,45.814999,46.195,45.580002,45.805,7267624,42.440525,,247.199997,247.199997,242.600006,242.899994,773835,235.454636,,177.75,178.300003,175.399994,175.949997,679806,169.974304,,64.309998,64.68,63.310001,63.709999,3543241,57.969353,-0.366,0.8091,0.1091348,1.01
26-03-2018,,92.93,93.779999,92.099998,92.879997,2156370,90.08638,,45.945,46.195,45.625,45.900002,6195818,42.528549,,244.350006,246.399994,242.25,243.800003,678816,236.327072,,176.449997,177.100006,173.5,174.699997,582439,168.766754,,64.080002,64.68,62.880001,63.209999,2496743,57.514404,-0.367,0.8037,0.1091348,1.01
27-03-2018,,94.639999,95.480003,94,95.099998,1603029,92.239616,,46.400002,46.5,45.830002,46.09,7235270,42.704594,,248.699997,249.050003,244.449997,245.199997,547051,237.684143,,177,177,174.850006,175.449997,567815,169.491287,,64.699997,64.720001,63.689999,63.919998,2526225,58.160427,-0.368,0.8069,0.1091348,1.01
28-03-2018,,93.889999,94.410004,92.620003,93.980003,2342711,91.153297,,45.830002,45.959999,45.595001,45.834999,8654871,42.468323,,243.050003,244.050003,239.949997,243.899994,606379,236.423981,,174.649994,182.050003,174.399994,182.050003,846910,175.867142,,63.599998,65.050003,63.02,64.75,3274390,58.915646,-0.365,0.8097,0.1091348,1.01
29-03-2018,,94.480003,95.07,93.620003,93.800003,1787075,90.978714,,45.82,46.450001,45.685001,46.130001,5098808,42.741653,,246.149994,252.350006,245.199997,250.199997,707714,242.530884,,182.699997,184.5,180.699997,183.350006,651512,177.123001,,64.989998,65.440002,64.57,65.330002,2645180,59.443382,-0.348,0.8131,0.1091348,1.01
03-04-2018,,92.879997,94.050003,91.550003,93.599998,1394820,90.784729,,46.27,47.035,46.235001,46.705002,7557631,43.274418,,249.050003,256.299988,248.699997,256,909220,248.153107,,183.850006,184.699997,182.350006,183.399994,649933,177.17128,,65,65.199997,63.970001,64.370003,2299510,58.569889,-0.362,0.8147,0.1091348,0.17
04-04-2018,,93.230003,94.529999,92.129997,92.809998,2566788,90.018486,,47.009998,47.279999,46.669998,47.279999,7706321,43.807182,,256.600006,257.5,251.600006,255.850006,1030027,248.007706,,184.050003,186.75,182.050003,186.75,912835,180.407516,,64.470001,64.849998,64.230003,64.449997,2175347,58.642673,-0.363,0.8131,0.1091348,0.17
05-04-2018,,94.620003,94.919998,94.220001,94.870003,2241922,92.016533,,47.990002,48.59,47.575001,48.560001,8867065,44.993164,,258,264.5,257.200012,264.5,875568,256.392548,,188,190.800003,186.800003,190.5,857102,184.030151,,65.660004,66.110001,65.43,66.110001,3007609,60.153103,-0.367,0.8177,0.1091348,0.17
06-04-2018,,94.760002,94.769997,93.93,94.400002,1011322,91.560669,,48.450001,48.849998,48.25,48.474998,5952589,44.91441,,263.149994,264.549988,262.100006,262.600006,665237,254.550812,,189.800003,191.199997,188.050003,190.25,680286,183.788651,,65.889999,66.290001,65.669998,66.099998,1737308,60.144001,-0.368,0.8155,0.1091348,0.17
09-04-2018,,94.400002,95.279999,94.110001,94.400002,1162527,91.560669,,48.465,48.560001,48.154999,48.32,4994629,44.770798,,264,264.600006,261.100006,262.25,647580,254.211533,,190.199997,191.75,189.449997,190.25,466130,183.788651,,66.169998,66.650002,65.900002,66.449997,1782816,60.462463,-0.366,0.8121,0.1091348,0.17
10-04-2018,,95.199997,95.419998,93.849998,95.419998,1549328,92.549988,,48.494999,48.849998,48.220001,48.810001,6047662,45.224804,,274.049988,277.25,271.350006,275.149994,1569222,266.716095,,191.5,192.399994,189.5,191.600006,578140,185.092804,,66.870003,67.279999,66.599998,67,2238659,60.962906,-0.366,0.8097,0.1091348,0.17
11-04-2018,,95.379997,95.589996,92.120003,92.43,1962224,89.649925,,48.5,49.099998,48.32,48.860001,5722807,45.271133,,275.100006,278.25,273.350006,278.25,690737,269.7211,,192,192.050003,190.399994,190.649994,500938,184.175064,,66.639999,66.839996,66.019997,66.18,1840141,60.216793,-0.365,0.8075,0.1091348,0.17
12-04-2018,,92.57,93.239998,90.230003,92.959999,2055722,90.163979,,48.830002,49.119999,48.695,48.895,5896449,45.303566,,278.25,281,276.049988,281,682592,272.38681,,190.600006,190.899994,189,190.699997,567641,184.223358,,66.370003,66.599998,66.080002,66.300003,1813211,60.325981,-0.364,0.8118,0.1091348,0.17
13-04-2018,,93,94.120003,90.949997,91.5,1848098,88.747894,,48.799999,48.880001,48.384998,48.599998,5553793,45.030228,,280.799988,282.899994,279.850006,281.850006,563645,273.210785,,193.699997,193.949997,188.300003,191.149994,738370,184.658066,,66.349998,66.470001,65.839996,65.989998,2148301,60.043911,-0.364,0.8111,0.1091348,0.17
16-04-2018,,90.279999,91.669998,90.230003,90.379997,1286645,89.122604,,48.494999,48.77,48.299999,48.645,3588017,45.071926,,281.450012,282.950012,280.75,282.700012,436141,274.034729,,191,191.800003,190.5,191.550003,390728,185.044495,,66.150002,66.440002,65.410004,66.050003,1340479,60.098511,-0.367,0.8084,0.1091348,0.17
17-04-2018,,90.760002,93.309998,90.410004,93.080002,1799910,91.785042,,48.700001,49.134998,48.700001,48.915001,4886957,45.32209,,280.5,281.799988,279.25,279.25,664682,273.985657,,191.850006,193.850006,191.199997,193.75,651062,187.169769,,66.379997,66.639999,65.800003,66.410004,2145115,60.426071,-0.368,0.81,0.1091348,0.17
18-04-2018,,93.5,94.760002,93.230003,94.599998,1675107,93.28389,,48.860001,49.75,48.860001,49.700001,7873858,46.049435,,280.549988,282.799988,279.450012,282.799988,513555,277.468719,,193.449997,193.850006,190.300003,191.550003,675303,185.044495,,66.370003,66.540001,65.559998,65.809998,2716143,59.880131,-0.368,0.808,0.1091348,0.17
19-04-2018,,94.980003,95.419998,93.629997,94.239998,1129502,92.928902,,49.744999,50.400002,49.724998,50.299999,5966295,46.605354,,282.899994,282.950012,276.100006,277.200012,610663,271.974304,,190.199997,191.399994,189.5,190.100006,481261,183.643738,,65.760002,66.050003,65.349998,65.599998,2183232,59.689053,-0.368,0.8088,0.1091348,0.17
20-04-2018,,95.029999,95.629997,94.029999,94.169998,2037611,92.859879,,50.299999,50.830002,49.855,50.639999,8539792,46.92038,,278.5,280.799988,276.850006,279.25,764368,273.985657,,190.100006,191.649994,189.100006,191.399994,620454,184.899582,,65.199997,65.949997,65.080002,65.279999,3237572,59.397884,-0.368,0.8144,0.1091348,0.17
23-04-2018,,94.290001,96.339996,94.089996,96.160004,1367855,94.822197,,50.66,51.16,50.509998,51.16,5072373,47.402187,,279.850006,281.049988,278,281.049988,381280,275.751678,,190,191.449997,188.550003,191.149994,531987,184.658066,,65.220001,66.029999,65.199997,65.709999,2126531,59.789143,-0.368,0.8183,0.1091348,0.17
24-04-2018,,96.290001,97.099998,95.459999,96.709999,1910574,95.36454,,51.139999,51.84,51.07,51.84,6734317,48.032242,,279.299988,281.950012,279.100006,281.75,601849,276.438507,,191,193.350006,191,192.350006,784034,185.817337,,65.809998,66.07,65,65.419998,2414512,59.525272,-0.367,0.8187,0.1091348,0.17
25-04-2018,,95.779999,96.029999,92.82,94.970001,2341877,93.64875,,51.389999,51.57,50.82,51.150002,6535854,47.392921,,281.149994,285.850006,278.649994,280.649994,749480,275.359253,,188.899994,190.649994,188.399994,190.300003,796280,187.293625,,65.099998,66.400002,65.099998,65.870003,3310614,59.934727,-0.366,0.8215,0.1091348,0.17
26-04-2018,,95.269997,95.910004,94.489998,95.5,1789280,94.171371,,51.150002,52.099998,51,51.91,6192656,48.097099,,280.799988,281.899994,278.649994,281.100006,603601,275.800781,,190.25,192.550003,188.949997,192.550003,752587,189.508087,,66.110001,66.620003,66.029999,66.309998,3060739,60.335079,-0.367,0.8254,0.1091348,0.17
27-04-2018,,95.040001,97.949997,93.730003,96.93,2214905,95.581482,,52,52.099998,51.66,52.099998,3738929,48.273144,,281.399994,284.850006,281.299988,284.399994,456201,279.038574,,192,196.899994,191.850006,196.899994,891173,193.789352,,66.199997,66.290001,64.160004,65.160004,5252817,59.288704,-0.367,0.8263,0.1091348,0.17
30-04-2018,,96.849998,98.260002,96.470001,97.400002,2205472,96.044945,,51.779999,52.330002,51.689999,52.330002,5712854,48.486256,,285,289.299988,284,289.299988,581543,283.846161,,195,199.300003,194,198.850006,1129468,195.708557,,65.099998,66.110001,65.010002,65.790001,3790446,59.861935,-0.355,0.8277,0.1091348,0.17
02-05-2018,,97.989998,98.529999,96.459999,98.07,2075219,96.70562,,51.98,52.310001,51.650002,51.650002,7030296,47.856197,,290.149994,292.850006,289.100006,292.75,601909,287.231171,,198.949997,199,195.050003,195.5,957818,192.411469,,65,66.339996,64.949997,65.860001,3151416,59.925629,-0.358,0.8364,0.1091348,0.43
03-05-2018,,98.129997,98.470001,97.540001,98.059998,1373661,96.695755,,51.580002,51.849998,51.549999,51.779999,4972015,47.976646,,292.700012,293.149994,290.649994,291.25,413134,285.75943,,195,196.050003,194.149994,195.899994,736791,192.805145,,65.5,66.050003,65.129997,65.199997,2525775,59.710411,-0.359,0.8365,0.1091348,0.43
04-05-2018,,98.559998,98.879997,97.839996,98.690002,1300971,97.316994,,51.82,52.27,51.779999,52.27,5163665,48.430656,,291.450012,294.049988,290.799988,291.799988,484129,286.299042,,196,199,196,199,729246,195.856186,,65.379997,65.510002,65.019997,65.5,2260507,59.985157,-0.36,0.8383,0.1091348,0.43
07-05-2018,,98.889999,100.419998,98.489998,100.419998,1173678,99.022926,,51.84,52.73,51.810001,52.709999,4198502,48.838337,,291.5,292.299988,289.450012,290.950012,308211,285.465088,,198.300003,198.899994,197.25,198.149994,310200,195.019608,,65.989998,66.199997,65.480003,65.839996,1800757,60.296524,-0.363,0.8383,0.1091348,0.43
08-05-2018,,100.199997,100.400002,99.419998,100.239998,1126291,98.845428,,52.189999,52.41,51.689999,51.810001,7169504,48.004444,,291.950012,291.950012,289.350006,291.649994,424932,286.151855,,198.350006,200.699997,198.100006,200,559564,196.840378,,65.900002,65.919998,65.209999,65.910004,3811845,60.360638,-0.363,0.8436,0.1091348,0.43
09-05-2018,,99.209999,99.550003,98.699997,99.160004,1420703,97.780457,,52.060001,52.779999,52.02,52.779999,5916840,48.903194,,292.200012,292.200012,289.350006,292.049988,352557,286.544342,,199.350006,201.100006,198.600006,201.100006,423987,197.923004,,65.870003,66.309998,65.339996,66.260002,2164326,60.681168,-0.359,0.8435,0.1091348,0.43
10-05-2018,,99.120003,99.82,99.019997,99.629997,789718,98.243912,,52.849998,52.900002,52.279999,52.709999,3775827,48.838337,,293,293.700012,291.299988,292.350006,350991,286.838684,,200.399994,201.800003,199.850006,201.399994,245161,198.218262,,65.910004,66.129997,65.470001,66.129997,2303153,60.562107,-0.361,0.8418,0.1091348,0.43
11-05-2018,,99.699997,99.82,98.93,99.449997,838606,98.066414,,52.740002,53.330002,52.580002,53.330002,4121949,49.412804,,292.950012,293.700012,290.350006,293.600006,387858,288.065125,,201.5,201.699997,199.449997,200.300003,325333,197.135651,,63.310001,63.93,63.25,63.740002,2604918,61.176373,-0.361,0.8372,0.1091348,0.43
14-05-2018,,98.699997,98.989998,96.360001,97.080002,1726805,95.729393,,53.220001,53.779999,53.080002,53.700001,4211624,49.755619,,293.549988,295.399994,293.100006,294.75,334427,289.19342,,200,202,199.850006,201.699997,360913,198.513519,,64.169998,64.660004,63.84,64.400002,2634850,61.80983,-0.36,0.8356,0.1091348,0.43
15-05-2018,,96.739998,97.980003,95.360001,96.25,2059938,94.910942,,53.610001,54.139999,53.580002,53.900002,5613306,49.940929,,293.5,298.450012,293.149994,298.450012,537540,292.8237,,201,202.800003,199.75,202.5,429324,199.300888,,64.32,64.75,64.209999,64.639999,2333822,62.040173,-0.361,0.8431,0.1091348,0.43
16-05-2018,,96.07,96.68,95.629997,96.389999,1448715,95.048988,,53.580002,53.900002,53.459999,53.540001,4804039,49.607372,,297.950012,307,297.950012,307,753405,301.212524,,201.899994,202.800003,201.100006,202.699997,353938,199.497726,,64.809998,65.410004,64.699997,65.139999,2514997,62.520061,-0.369,0.8484,0.1091348,0.43
17-05-2018,,96.440002,97.980003,96.410004,97.980003,1249890,96.616875,,53.48,54.599998,53.470001,54.5,5938975,50.496861,,307,308.600006,303.450012,308.600006,590990,302.782349,,202,203.699997,202,203.399994,458453,200.186661,,65.410004,66.279999,65.389999,66.120003,3119587,63.460651,-0.365,0.8482,0.1091348,0.43
18-05-2018,,98.400002,98.419998,97.370003,97.839996,2456175,96.478813,,54.18,54.950001,54.169998,54.48,10371317,50.478329,,306.549988,309.450012,304.950012,309,1054175,303.174805,,203.300003,206.399994,203.199997,204.699997,975800,201.466125,,66.220001,66.889999,65.769997,66.440002,4760278,63.76778,-0.371,0.8497,0.1091348,0.43
21-05-2018,,98.529999,100.959999,98.440002,100.82,1330566,99.417358,,54.59,54.860001,54.43,54.5,3037025,50.496861,,309.149994,313.700012,309.149994,311.700012,343524,305.823914,,204.899994,206.600006,204.899994,205.800003,244947,202.548752,,66.470001,66.889999,65.949997,66.18,1465662,63.518234,-0.366,0.8511,0.1091348,0.43
22-05-2018,,101,101.099998,100,100.660004,1362260,99.25959,,54.369999,54.689999,53.75,54.119999,6018371,50.144775,,312.299988,312.5,308.75,309,520706,303.174805,,205.600006,206.800003,203.800003,205.300003,541377,202.056656,,66.190002,66.57,65.940002,66.370003,1906393,63.700596,-0.364,0.8493,0.1091348,0.43
23-05-2018,,100.440002,100.860001,98.57,98.959999,1350053,97.583237,,53.5,53.75,52.130001,52.439999,8905934,48.588169,,307.5,308,301.850006,303.899994,875494,298.170959,,205,206.800003,204.100006,206.800003,822649,203.532959,,66.199997,66.360001,65.349998,66.230003,3158592,63.566227,-0.365,0.8544,0.1091348,0.43
24-05-2018,,99.040001,99.489998,97.75,98.349998,930778,96.98172,,52.450001,52.84,51.720001,51.810001,5891801,48.004444,,304.700012,308.799988,303.549988,305.049988,724119,299.299255,,207.5,210.199997,205.5,206.199997,689168,202.942429,,66.25,66.559998,65.529999,65.779999,2315200,63.134323,-0.364,0.853,0.1091348,0.43
25-05-2018,,99.099998,99.82,97.540001,98.209999,1281193,96.843674,,51.82,52.16,50.889999,51.060001,7037082,47.309532,,307,308.600006,304.149994,305.850006,662411,300.084198,,206.800003,208.5,206,207.100006,893521,203.828217,,65.919998,66.410004,65.529999,65.779999,1908515,63.134323,-0.366,0.8579,0.1091348,0.43
28-05-2018,,98.980003,99.540001,97,97.199997,733763,95.847717,,50.959999,51.389999,50.580002,50.759998,3593822,47.031567,,307.950012,308.299988,302.899994,303.5,426428,297.778503,,208,209.300003,207.199997,208,410597,204.713989,,66.080002,66.410004,65.25,65.519997,1342554,62.884777,-0.367,0.8579,0.1091348,0.43
29-05-2018,,96.440002,98.480003,95.620003,97.32,1550186,95.966049,,50.459999,51.48,49.490002,51.009998,9380928,47.263206,,301.299988,304.25,297.700012,297.799988,987439,292.185944,,206.800003,209,205.100006,207.100006,829922,203.828217,,65.199997,66.080002,64.449997,65.779999,3866160,63.134323,-0.363,0.8649,0.1091348,0.43
30-05-2018,,97.760002,97.760002,96.120003,96.730003,1276639,95.384262,,51.130001,52,51.110001,51.900002,7334673,48.087837,,299.049988,300.75,297.299988,299.549988,727537,293.902954,,207.699997,208.199997,205.300003,207.300003,514567,204.025055,,65.879997,66.43,65.690002,66.099998,3107666,63.441452,-0.357,0.8613,0.1091348,0.43
31-05-2018,,97.18,98.239998,97.010002,97.309998,2036282,95.956192,,51.98,52.380001,51.599998,52.049999,8710760,48.22681,,299.799988,301.549988,296.100006,297.049988,850019,291.450073,,208.399994,209.800003,204.5,205.600006,776361,202.351913,,66.540001,66.639999,65.129997,65.629997,4050348,62.990353,-0.353,0.8566,0.1091348,0.43
01-06-2018,,98.019997,99.669998,97.980003,99.389999,1498403,98.007256,,52.259998,52.900002,52.259998,52.73,6205310,48.856865,,300.549988,302.75,298.899994,301.899994,708657,296.208649,,207.100006,207.600006,205.399994,206.800003,605509,203.532959,,66.07,66.980003,65.699997,66.389999,3226799,63.719788,-0.358,0.8573,0.1091348,0.01
04-06-2018,,100,100,98.690002,99.559998,1061667,98.174889,,52.990002,53.16,52.57,52.639999,4237939,48.773479,,303,304.899994,301.350006,304.5,455585,298.759613,,207.600006,209.5,207,208.5,324470,205.2061,,66.75,66.919998,66.150002,66.400002,2026885,63.729389,-0.356,0.8548,0.1091348,0.01
05-06-2018,,99.269997,100.32,98.980003,98.980003,1114674,97.602959,,52.560001,53.189999,52.240002,52.299999,5787285,48.45845,,305,311.5,304.450012,309.600006,645090,303.763489,,208.600006,210.800003,208.100006,209.199997,411055,205.895035,,66.720001,67.120003,66.029999,66.169998,2416256,63.508636,-0.36,0.857,0.1091348,0.01
06-06-2018,,98.739998,100,98.610001,100,1127330,98.608765,,52.709999,52.939999,52.110001,52.720001,7100395,48.847607,,309.149994,309.850006,304.5,306.25,616979,300.476654,,208.899994,209.199997,203,204,735999,200.777191,,65.82,65.989998,64.870003,65.550003,3834199,62.913578,-0.357,0.8488,0.1091348,0.01
07-06-2018,,100.339996,101.099998,99.449997,99.650002,1002940,98.263641,,52.82,53.599998,52.75,53.380001,6403747,49.459126,,307.899994,307.899994,295.149994,296.149994,735266,290.567047,,205.399994,205.800003,202.399994,204.100006,556198,200.87561,,65.639999,66.389999,65.639999,66.07,2875148,63.412659,-0.356,0.8457,0.1091348,0.01
08-06-2018,,99.400002,101.040001,98.610001,100.900002,1391071,99.496246,,53.209999,53.599998,52.959999,53.099998,5326734,49.199692,,293.649994,301.25,292,300.350006,683194,294.687897,,202.600006,206.899994,202,206.100006,514536,202.844025,,65.720001,66.449997,65.699997,66.43,2658277,63.758179,-0.357,0.8501,0.1091348,0.01
11-06-2018,,101.360001,101.900002,100.639999,100.900002,1117898,99.496246,,52.490002,52.82,52.380001,52.779999,6979312,49.480938,,300.700012,302.450012,298.600006,301.149994,525955,295.472778,,207,208.699997,206.100006,208,475853,204.713989,,66.620003,67.050003,66.370003,66.849998,2389396,64.161285,-0.36,0.847,0.1091348,0.01
12-06-2018,,101.519997,101.540001,100,100.480003,923524,99.082092,,52.91,52.98,52.169998,52.32,6804677,49.049694,,302.5,302.899994,295,295.299988,546087,289.733063,,208.800003,208.899994,206.699997,207,438990,203.729797,,66.809998,66.93,65.940002,66.190002,2286069,63.527836,-0.362,0.8484,0.1091348,0.01
13-06-2018,,100.5,100.959999,99.610001,100.18,1087974,98.786263,,51.970001,52.32,51.799999,52.07,6370788,48.815319,,296.75,298.799988,295.350006,295.5,670776,289.929291,,207.399994,210.199997,206.800003,209.800003,548967,206.485565,,66.169998,66.389999,65.639999,66.169998,2146392,63.508636,-0.362,0.8494,0.1091348,0.01
14-06-2018,,99.489998,104.739998,99.459999,104.559998,2163334,103.105324,,51.799999,53.040001,51.75,52.860001,7649649,49.555943,,291,303.200012,290.649994,302.549988,908418,296.846375,,208.699997,212,205.5,211.100006,852568,207.76503,,65.870003,67.629997,65.699997,67.330002,3789473,64.621986,-0.364,0.8582,0.1091348,0.01
15-06-2018,,105,106.5,103.599998,103.599998,2914883,102.158684,,52.860001,52.970001,52.23,52.349998,24908700,49.077816,,304.149994,306.100006,300.850006,301.450012,1338808,295.767151,,212.5,214.399994,211.399994,212.300003,1048170,208.946075,,67.459999,69.57,67.440002,68.68,8122718,65.917686,-0.365,0.8607,0.1091348,0.01
18-06-2018,,103.519997,103.519997,100.339996,101.900002,1274617,100.482338,,52.099998,52.490002,51.91,52.23,7236594,48.965321,,300.600006,301,294.799988,296.700012,564146,291.106689,,212.100006,212.399994,207.100006,208.800003,552056,205.501358,,68.699997,69.199997,67.599998,68.25,3112171,65.504982,-0.365,0.8612,0.1091348,0.01
19-06-2018,,100.279999,100.540001,99.080002,100.339996,1695805,98.944031,,51.810001,51.990002,51.5,51.790001,7451526,48.552822,,290,292.799988,288.25,289.549988,793500,284.091461,,206.699997,209,206.100006,207.699997,581665,204.418732,,67.68,68.019997,67.389999,67.669998,2284864,64.948303,-0.363,0.8646,0.1091348,0.01
20-06-2018,,100.760002,101.080002,99.82,99.879997,1369803,98.490433,,51.98,52.040001,51.130001,51.25,7378900,48.046574,,290.950012,291.649994,285.399994,286.549988,831880,281.14801,,208.800003,211,207.800003,209.199997,583073,205.895035,,68.099998,68.709999,67.75,68.309998,2633057,65.562561,-0.364,0.8636,0.1091348,0.01
21-06-2018,,100.379997,100.599998,98.400002,98.589996,1692520,97.218384,,51.389999,51.450001,50.610001,50.799999,5574620,47.624702,,288.649994,291.5,283.850006,285.200012,603851,279.823486,,209.899994,211.600006,206.399994,207,508479,203.729797,,68.470001,69.139999,67.669998,67.709999,2852967,64.986694,-0.365,0.8615,0.1091348,0.01
22-06-2018,,99.620003,100.779999,99.410004,100.639999,1430276,99.239861,,50.919998,52.73,50.630001,52.48,7615289,49.199692,,286.850006,288.100006,285.299988,287.399994,552712,281.981995,,207.199997,209.899994,206.800003,209.600006,490610,206.288727,,67.800003,69.010002,67.739998,69.010002,3145850,66.234413,-0.364,0.8593,0.1091348,0.01
25-06-2018,,99.949997,100.279999,96.860001,96.860001,1074718,95.512451,,51.900002,52.540001,51.52,51.669998,5006276,48.440323,,285,288.600006,278.899994,278.899994,545784,273.642242,,208.600006,209.899994,205.699997,205.699997,342538,202.450333,,68.5,69.989998,68.300003,69.220001,3014369,66.435966,-0.363,0.8556,0.1091348,0.01
26-06-2018,,98.370003,98.82,96.480003,96.480003,1338259,95.137741,,51.799999,51.869999,51.330002,51.48,4654038,48.262199,,280.5,283.850006,280.200012,281.100006,500976,275.800781,,206.5,208.699997,205.800003,207.199997,413697,203.926636,,69.449997,69.610001,68.910004,69.169998,2014309,66.387978,-0.364,0.8571,0.1091348,0.01
27-06-2018,,96.410004,99.660004,94.57,99.099998,1779672,97.721291,,51.799999,53.130001,51.599998,52.490002,6691677,49.209064,,281,286.299988,278.850006,283.450012,794060,278.106476,,207.800003,210.300003,207.399994,208.399994,418053,205.107666,,69,69.589996,68.260002,69.169998,2541719,66.387978,-0.368,0.8625,0.1091348,0.01
28-06-2018,,98.68,99.550003,97.519997,98.120003,1810824,96.754929,,52.459999,52.950001,51.970001,52.169998,6136939,48.909065,,281.5,284.850006,278.600006,280,778439,274.721527,,208,209.800003,206.899994,208,623190,204.713989,,68.349998,69.309998,68.269997,68.470001,2447823,65.716133,-0.366,0.8635,0.1091348,0.01
29-06-2018,,99.949997,101.160004,99.849998,100.260002,1495038,98.86515,,52.5,52.82,52.209999,52.209999,6088517,48.946568,,284.200012,288.950012,282.75,285.200012,817767,279.823486,,210.5,212,209,211.5,722458,208.158707,,69.190002,69.75,68.650002,68.650002,3208731,65.888893,-0.358,0.8565,0.1091348,0.01
02-07-2018,,97.650002,99.110001,97.029999,97.709999,1658934,96.350624,,51.689999,52.540001,51.349998,52.209999,6197475,48.946568,,283.049988,284.850006,281,281.450012,621340,276.144196,,209.800003,210.899994,207.800003,209.100006,515500,205.796631,,68.150002,69.029999,68.050003,68.800003,2636838,66.03286,-0.361,0.8616,0.1091348,-0.09
03-07-2018,,98.099998,98.599998,97.309998,97.760002,1106359,96.399933,,52.68,53.209999,52.169998,52.73,5185423,49.434067,,283.950012,287.049988,283.299988,285.299988,624410,279.92157,,209.699997,212.100006,209.300003,211.699997,476193,208.355545,,69.040001,70.269997,69.040001,70.010002,3042905,67.194191,-0.364,0.8584,0.1091348,-0.09
04-07-2018,,98.080002,98.190002,97,98,790159,96.636589,,52.84,53.349998,52.77,52.959999,3757692,49.649689,,285.299988,285.299988,282.350006,284.299988,351235,278.94043,,211.899994,212.399994,210,211,331737,207.666595,,70.010002,71.150002,69.809998,70.949997,2273393,68.096382,-0.363,0.859,0.1091348,-0.09
05-07-2018,,98.25,99,97.650002,97.739998,1337173,96.380211,,52.830002,54.25,52.799999,53.720001,6974664,50.362186,,285.350006,285.850006,281.549988,283.25,748130,277.910248,,211.300003,211.300003,206.399994,206.699997,870964,203.434525,,70.879997,72.440002,70.760002,72.440002,4290334,69.526459,-0.361,0.8545,0.1091348,-0.09
06-07-2018,,97.75,98.940002,97.739998,98.5,1425002,97.129639,,53.759998,53.849998,52.91,53.310001,4772138,49.977814,,285.149994,287.600006,284.350006,287.600006,585437,282.178223,,205.899994,208.100006,204.600006,205.800003,745462,202.548752,,72.400002,72.800003,72.089996,72.5,2690137,69.584045,-0.362,0.8506,0.1091348,-0.09
09-07-2018,,99.050003,99.68,98.830002,99.400002,976457,98.01712,,53.709999,54.18,53.529999,54,4422101,50.62468,,289.950012,291,287.950012,290.200012,485599,284.729248,,206.199997,207.399994,205.399994,206.199997,516140,202.942429,,72.709999,72.709999,71.43,71.559998,2427571,68.681847,-0.361,0.8504,0.1091348,-0.09
10-07-2018,,100.300003,103.339996,100.300003,103.339996,1898106,101.902298,,54.16,54.869999,54.150002,54.619999,5234184,51.205925,,290.450012,293.850006,290.399994,293.200012,601594,287.672668,,205.899994,208.100006,204.899994,207.899994,540322,204.61557,,71.5,72.110001,70.919998,71.629997,2094597,68.749031,-0.362,0.8532,0.1091348,-0.09
11-07-2018,,102.699997,103.860001,102.120003,103.139999,1448989,101.705086,,54.290001,54.369999,53.16,53.16,6073456,49.837189,,290.850006,291.049988,285.899994,286,566261,280.608398,,206.699997,208.899994,206.300003,207.899994,509378,204.61557,,71.230003,71.529999,70.839996,71.150002,2580029,68.288345,-0.362,0.8533,0.1091348,-0.09
12-07-2018,,104,105.139999,103.199997,105.139999,1617009,103.677261,,52.849998,53.27,52.669998,53.27,5179889,49.940311,,287.399994,290,286.799988,289.350006,382292,283.895264,,208.399994,211.100006,208,211,448634,207.666595,,71.339996,72.300003,71.339996,72.230003,2712481,69.324905,-0.363,0.8558,0.1091348,-0.09
13-07-2018,,105.5,107.839996,105.5,107.400002,1710296,105.905815,,53.580002,53.580002,53.080002,53.330002,3841378,49.996563,,292,295.950012,292,295.950012,539123,290.370819,,209.899994,211.199997,208.899994,210.800003,452643,207.469772,,72.199997,72.389999,71.82,71.910004,2011299,69.017776,-0.362,0.8571,0.1091348,-0.09
16-07-2018,,107.120003,107.720001,106.800003,106.940002,843357,105.452217,,53.299999,53.389999,52.549999,52.790001,3641931,49.490314,,296.399994,297.25,292.299988,292.950012,322222,287.427368,,208.399994,210.399994,207.699997,209.699997,341059,206.387131,,71.720001,71.940002,71.239998,71.660004,1449268,68.777832,-0.364,0.854,0.1091348,-0.09
17-07-2018,,106.860001,108.199997,106.18,107.660004,944038,106.162201,,52.779999,52.84,52.310001,52.75,3297635,49.452812,,293.649994,296,291.450012,295.850006,328481,290.272736,,210.399994,210.899994,208.399994,210.699997,373238,207.371338,,71.110001,72.050003,70.809998,71.839996,1706922,68.950584,-0.365,0.8559,0.1091348,-0.09
